Rank,University,Lowest Place,#
63,University of Colorado at Boulder,5th,1
64,University of Pennsylvania,5th,1
65,Worcester Polytechnic Institute,5th,1
66,University of Illinois at Chicago,6th,2
67,Auburn University,6th,1
68,University of California Los Angeles,6th,1
69,University of Pittsburgh,6th,1
70,University of Wisconsin-Platteville,6th,1
71,Virginia Polytechnic Institute and State University,6th,1
72,California State Polytechnic University - San Luis Obispo,7th,1
73,California State University Chico,7th,1
74,Grand Valley State University,7th,1
75,Portland State University,7th,1
76,St. Cloud State University,7th,1
77,Temple University,7th,1
78,Texas A&M University,7th,1
79,University of California San Diego,7th,1
80,University of Hartford,7th,1
81,University of Kansas,7th,1
82,University of Maryland,7th,1
83,University of Washington,7th,1
84,Rutgers The State University of New Jersey,8th,2
85,Cedarville University,8th,1
86,Duke University,8th,1
87,Georgia Southern University,8th,1
88,Oregon State University,8th,1
89,University of Central Florida,8th,1
90,University of North Texas,8th,1
91,University of South Florida,8th,1
92,University of North Dakota,9th,1
93,York College of Pennsylvania,9th,1
94,California State University Sacramento,10th,1
95,Colorado Mesa University,10th,1
96,Ferris State University,10th,1
97,Lafayette College,10th,1
98,University of Idaho,10th,1
99,University of Nebraska–Lincoln,10th,1
100,University of California Davis,11th,1
101,University of Delaware,11th,1
102,University of Louisville,11th,1
103,Western Michigan University,11th,1
104,Minnesota State University Mankato,12th,1
105,Monroe County Community College,12th,1
106,Oregon Institute of Technology,12th,1
107,Colorado State University,13th,1
108,Lawrence Technological University,13th,1
109,Saginaw Valley State University,13th,1
110,University of Alabama,13th,1
111,University of New Hampshire,13th,1
112,University of Southern California,13th,1
113,Central Piedmont Community College,14th,1
114,Marquette University,14th,1
115,California State University Long Beach,15th,2
116,West Virginia University,15th,2
117,Cooper Union,15th,1
118,Stevens Institute of Technology,15th,1
119,University of Texas at Austin,15th,1
120,Syracuse University,16th,1
121,Texas Tech University,16th,1
122,University of North Carolina at Charlotte,16th,1
123,California Baptist University,17th,1
124,South Dakota School of Mines and Technology,17th,1
125,United States Air Force Academy,17th,1
126,Bradley University,18th,2
127,Carnegie Mellon University,18th,1
128,Washington University in St. Louis,18th,1
129,Colorado School of Mines,19th,1
130,FAMU-FSU College of Engineering,19th,1
131,Louisiana State University,19th,1
132,Montana State University - Bozeman,20th,1
133,Southern Illinois University Edwardsville,20th,1
134,Pittsburg State University,21st,1
135,Rose-Hulman Institute of Technology,21st,1
136,LeTourneau University,22nd,1
137,University of Virginia,22nd,1
138,Nicholls State University,23rd,1
139,California State University Fullerton,24th,1
140,Mississippi State University,25th,2
141,University of California Riverside,25th,1
142,University of Houston,25th,1
143,Middle Tennessee State University,26th,1
144,University of South Carolina,26th,1
145,Clarkson University,27th,1
146,Brigham Young University,28th,1
147,Florida Atlantic University,28th,1
148,Old Dominion University,28th,1
149,Binghamton University,29th,1
150,University of Evansville,29th,1
151,Arizona State University,30th,1
152,Milwaukee School of Engineering,30th,1
153,Washington State University,30th,1
154,California State University Los Angeles,31st,1
155,Hope College,32nd,1
156,Purdue University - Northwest,33rd,1
157,University of North Florida,33rd,1
158,University of Colorado Denver,34th,1
159,Indiana University – Purdue University Indianapolis,35th,1
160,Pellissippi State Community College,35th,1
161,Polytechnic Institute of New York University,35th,1
162,University of Hawaii at Manoa,35th,1
163,Wichita State University,35th,1
164,Southern Methodist University,36th,1
165,University of Minnesota Duluth,37th,1
166,University of Wyoming,37th,1
167,California State University Fresno,38th,1
168,Northwestern University,40th,1
169,University of Utah,43rd,2
170,Florida International University,43rd,1
171,University of Iowa,46th,1
172,Florida Institute of Technology,47th,1
173,University of the Pacific,48th,1
174,Loyola Marymount University,50th,1
175,Embry-Riddle Aeronautical University,51st,1
176,Union College,51st,1
177,New Jersey Institute of Technology,52nd,1
178,University of Alabama at Birmingham,52nd,1
179,Miami University,54th,1
180,North Carolina Agricultural and Technical State University,54th,1
181,University of Alabama in Huntsville,55th,1
182,University of California Santa Barbara,56th,1
183,The University of Texas at Dallas,57th,1
184,University of Maine,59th,1
185,Penn State Harrisburg,60th,1
186,University of Massachusetts Dartmouth,65th,1
187,University of St. Thomas,65th,1
188,Case Western Reserve University,68th,1
189,Santa Clara University,69th,1
190,Grand Canyon University,74th,1
191,Virginia Commonwealth University,75th,1
192,University of Georgia,76th,1
193,Philadelphia University,83rd,1
194,University of Portland,93rd,1
195,Texas State University,101st,1
196,Vaughn College of Aeronautics and Technology,101st,1
197,Alabama A&M University,114th,1
198,City College of The City University of New York,114th,1
199,Midwestern State University,N/A,0
