Rank,University,Points
1,The University of Akron,1736.87
2,Rochester Institute of Technology,1697.27
3,Missouri University of Science and Technology,1612.08
4,University of Michigan - Ann Arbor,1561.38
5,University of Illinois at Urbana-Champaign,1172.89
6,University of Wisconsin-Madison,1121.51
7,Auburn University,1119.76
8,University of Washington,1104.18
9,University of Texas at Arlington,1080.61
10,University of Missouri,1067.91
11,Michigan State University,997.65
12,California State Polytechnic University Pomona,935.51
13,University of Toledo,924.92
14,Cornell University,875.52
15,The Ohio State University,866.5
16,Virginia Polytechnic Institute and State University,848.2
17,University of Oklahoma,843.02
18,North Carolina State University,799.91
19,San José State University,797.4
20,University of Kansas,795.54
21,University of Cincinnati,764.48
22,Texas A&M University,728.13
23,Purdue University - West Lafayette,725.14
24,Pennsylvania State University,716.98
25,Clemson University,713.73
26,Rutgers The State University of New Jersey,703.39
27,University of Pittsburgh,677.85
28,Georgia Institute of Technology,667.42
29,University of Minnesota Twin Cities,660.45
30,University of Florida,658.43
31,Rensselaer Polytechnic Institute,639.42
32,California State University Northridge,594.99
33,University of Maryland,567.94
34,Lawrence Technological University,530.52
35,Saginaw Valley State University,529.99
36,Kettering University,503.07
37,University of California Berkeley,488.1
38,University of South Florida,465.71
39,South Dakota School of Mines and Technology,455.44
40,California State Polytechnic University - San Luis Obispo,452.33
41,Dartmouth College,450.15
42,Louisiana State University,437.02
43,Iowa State University,433.61
44,University of New Mexico,429.58
45,Western Washington University,426.95
46,Oakland University,424.34
47,Duke University,415.98
48,Michigan Technological University,396.91
49,The University of Michigan-Dearborn,370.58
50,Oregon State University,368.48
51,Kansas State University,364.93
52,Minnesota State University Mankato,353.25
53,University of Nebraska–Lincoln,350.43
54,University of California San Diego,336.6
55,Drexel University,335.58
56,University of Connecticut,321.68
57,University of Texas at Austin,307.89
58,Georgia Southern University,307.6
59,Kennesaw State University,294.72
60,University of Alabama,287.72
61,Brown University,285.32
62,Rose-Hulman Institute of Technology,275.8
63,Colorado State University,264.48
64,South Dakota State University,257.9
65,University of North Carolina at Charlotte,253.61
66,Villanova University,242.8
67,University of Hartford,238.19
68,Wayne State University,233.0
69,Washington University in St. Louis,230.77
70,Lehigh University,221.36
71,University of Southern California,204.77
72,California State University Sacramento,201.41
73,Oklahoma State University - Stillwater,198.5
74,Clarkson University,193.09
75,University of Evansville,193.04
76,Worcester Polytechnic Institute,182.73
77,University of Central Florida,178.95
78,United States Air Force Academy,172.34
79,Tennessee Technological University,170.71
80,State University of New York at Buffalo,168.41
81,University of North Dakota,167.04
82,Southern Illinois University Carbondale,166.12
83,Western Michigan University,162.3
84,Florida Atlantic University,159.2
