Rank,University,Points
1,Rochester Institute of Technology,31673
2,The University of Akron,28370
3,University of Michigan - Ann Arbor,26354
4,Missouri University of Science and Technology,25196
5,University of Illinois at Urbana-Champaign,21405
6,University of Kansas,21161
7,University of Wisconsin-Madison,21036
8,Auburn University,20581
9,University of Texas at Arlington,18775
10,Michigan State University,18575
11,University of Missouri,18364
12,University of Toledo,18106
13,Cornell University,18079
14,University of Washington,17964
15,The Ohio State University,17346
16,California State Polytechnic University Pomona,16206
17,University of Cincinnati,15481
18,Virginia Polytechnic Institute and State University,15306
19,University of Oklahoma,15175
20,Georgia Institute of Technology,14915
21,University of Florida,14646
22,Rensselaer Polytechnic Institute,14004
23,University of Pittsburgh,13377
24,Clemson University,13337
25,Kettering University,13202
26,Rutgers The State University of New Jersey,13173
27,Texas A&M University,12931
28,Purdue University - West Lafayette,12827
29,Pennsylvania State University,12076
30,San José State University,11956
31,North Carolina State University,11613
32,Iowa State University,11447
33,California State University Northridge,10782
34,Oakland University,10763
35,Brown University,9911
36,Lawrence Technological University,9908
37,University of Minnesota Twin Cities,9898
38,The University of Michigan-Dearborn,9739
39,University of Maryland,9543
40,Dartmouth College,9294
41,Saginaw Valley State University,9255
42,Western Washington University,8939
43,University of South Florida,8849
44,California State Polytechnic University - San Luis Obispo,8675
45,Michigan Technological University,8257
46,Duke University,8244
47,University of New Mexico,8129
48,South Dakota School of Mines and Technology,7914
49,University of Connecticut,7778
50,Drexel University,7594
51,Louisiana State University,7533
52,University of Texas at Austin,7363
53,Kansas State University,7231
54,Oregon State University,7152
55,Kennesaw State University,7122
56,University of California Berkeley,6610
57,Wayne State University,6413
58,Minnesota State University Mankato,6300
59,California State University Sacramento,6237
60,University of Nebraska–Lincoln,6130
61,University of North Carolina at Charlotte,5969
62,University of Alabama,5783
63,Clarkson University,5746
64,University of Central Florida,5613
65,Villanova University,5549
66,University of Southern California,5480
67,Lehigh University,5365
68,Worcester Polytechnic Institute,5357
69,Rose-Hulman Institute of Technology,5305
70,Colorado State University,5213
71,University of California San Diego,5132
72,South Dakota State University,5109
73,United States Naval Academy,5099
74,Oklahoma State University - Stillwater,5043
75,Georgia Southern University,5018
76,Bradley University,4984
77,University of Hartford,4920
78,Northern Illinois University,4703
79,University of New Hampshire,4691
80,University of Delaware,4648
81,West Virginia University,4602
82,University of Colorado at Boulder,4481
83,Florida Atlantic University,4453
84,Washington University in St. Louis,4308
85,State University of New York at Buffalo,4307
86,United States Air Force Academy,4005
87,Columbia University,3982
88,University of North Dakota,3909
89,Western Michigan University,3863
90,Colorado School of Mines,3861
91,University of California Irvine,3772
92,University of Arizona,3768
93,Temple University,3748
94,University of Evansville,3747
95,Tennessee Technological University,3707
96,Massachusetts Institute of Technology,3574
97,Cooper Union,3500
98,University of Wisconsin-Platteville,3469
99,Northwestern University,3447
100,California State University Fullerton,3162
101,Mississippi State University,3148
102,San Diego State University,3016
103,Old Dominion University,2982
104,University of Illinois at Chicago,2952
105,Milwaukee School of Engineering,2938
106,Carnegie Mellon University,2928
107,University of Louisville,2914
108,Wichita State University,2891
109,University of Texas at San Antonio,2883
110,Vanderbilt University,2802
111,University of North Texas,2777
112,York College of Pennsylvania,2759
113,Southern Illinois University Carbondale,2756
114,University of Idaho,2635
115,University of Utah,2630
116,Florida Institute of Technology,2621
117,University of North Florida,2602
118,Portland State University,2579
119,University of Pennsylvania,2569
120,Arizona State University,2333
