Rank,University,Lowest Place,#
69,University of New Mexico,7th,1
70,University of Texas at San Antonio,7th,1
71,West Virginia University,7th,1
72,Auburn University,8th,2
73,University of North Carolina at Charlotte,8th,2
74,Lawrence Technological University,8th,1
75,Texas Tech University,8th,1
76,Georgia Institute of Technology,9th,2
77,Oakland University,9th,1
78,University of Pittsburgh,9th,1
79,University of Illinois at Urbana-Champaign,10th,2
80,California State University Fresno,10th,1
81,Hope College,10th,1
82,North Carolina State University,10th,1
83,South Dakota State University,10th,1
84,University of North Texas,10th,1
85,University of Florida,11th,2
86,Dartmouth College,11th,1
87,University of Houston,11th,1
88,University of Louisiana at Lafayette,11th,1
89,Washington University in St. Louis,11th,1
90,Duke University,12th,1
91,Northern Illinois University,12th,1
92,University of Alabama,12th,1
93,University of Central Florida,12th,1
94,University of Colorado Denver,12th,1
95,Bradley University,13th,1
96,Marquette University,13th,1
97,University of Evansville,13th,1
98,University of Southern California,13th,1
99,Wayne State University,13th,1
100,Western Michigan University,13th,1
101,California State University Long Beach,14th,1
102,Colorado School of Mines,14th,1
103,Michigan State University,14th,1
104,University of Kentucky,14th,1
105,Cooper Union,15th,1
106,Temple University,15th,1
107,University of Minnesota Twin Cities,15th,1
108,Florida Atlantic University,16th,1
109,Southern Illinois University Carbondale,16th,1
110,Western Washington University,16th,1
111,Kennesaw State University,17th,1
112,Louisiana State University,17th,1
113,San Diego State University,17th,1
114,Santa Clara University,17th,1
115,Southern Methodist University,17th,1
116,Columbia University,18th,1
117,Pennsylvania State University,18th,1
118,Colorado State University,19th,1
119,Florida International University,19th,1
120,Portland State University,19th,1
121,Clarkson University,20th,1
122,Pellissippi State Community College,20th,1
123,Kansas State University,21st,1
124,University of Arizona,21st,1
125,University of Pennsylvania,21st,1
126,University of North Dakota,22nd,1
127,University of Virginia,22nd,1
128,Washington State University,22nd,1
129,Clemson University,24th,1
130,University of the Pacific,24th,1
131,Oregon Institute of Technology,25th,1
132,University of North Florida,25th,1
133,Montana State University - Bozeman,26th,1
134,Stevens Institute of Technology,26th,1
135,Mississippi State University,27th,1
136,Old Dominion University,27th,1
137,State University of New York at Buffalo,28th,1
138,Central Michigan University,31st,1
139,St. Cloud State University,33rd,1
140,Carnegie Mellon University,38th,1
141,Syracuse University,38th,1
142,Penn State Harrisburg,39th,1
143,University of St. Thomas,39th,1
144,University of Wyoming,43rd,1
145,Grand Valley State University,46th,1
146,University of Minnesota Duluth,50th,1
147,Colorado Mesa University,51st,1
148,Alabama A&M University,N/A,0
149,Binghamton University,N/A,0
150,Brigham Young University,N/A,0
151,Case Western Reserve University,N/A,0
152,Cedarville University,N/A,0
153,Central Piedmont Community College,N/A,0
154,City College of The City University of New York,N/A,0
155,Embry-Riddle Aeronautical University,N/A,0
156,Ferris State University,N/A,0
157,Florida Institute of Technology,N/A,0
158,Grand Canyon University,N/A,0
159,LeTourneau University,N/A,0
160,Loyola Marymount University,N/A,0
161,Miami University,N/A,0
162,Middle Tennessee State University,N/A,0
163,Midwestern State University,N/A,0
164,Milwaukee School of Engineering,N/A,0
165,Monroe County Community College,N/A,0
166,New Jersey Institute of Technology,N/A,0
167,Nicholls State University,N/A,0
168,North Carolina Agricultural and Technical State University,N/A,0
169,North Dakota State University,N/A,0
170,Philadelphia University,N/A,0
171,Pittsburg State University,N/A,0
172,Polytechnic Institute of New York University,N/A,0
173,Purdue University - Northwest,N/A,0
174,Saint Louis University,N/A,0
175,Southern Illinois University Edwardsville,N/A,0
176,Texas State University,N/A,0
177,The University of Texas at Dallas,N/A,0
178,Union College,N/A,0
179,University of Alabama at Birmingham,N/A,0
180,University of Alabama in Huntsville,N/A,0
181,University of California Davis,N/A,0
182,University of California Riverside,N/A,0
183,University of California Santa Barbara,N/A,0
184,University of Colorado at Boulder,N/A,0
185,University of Georgia,N/A,0
186,University of Idaho,N/A,0
187,University of Illinois at Chicago,N/A,0
188,University of Iowa,N/A,0
189,University of Louisville,N/A,0
190,University of Maine,N/A,0
191,University of Massachusetts Dartmouth,N/A,0
192,University of Massachusetts Lowell,N/A,0
193,University of Portland,N/A,0
194,University of South Carolina,N/A,0
195,University of Utah,N/A,0
196,Vanderbilt University,N/A,0
197,Vaughn College of Aeronautics and Technology,N/A,0
198,Virginia Commonwealth University,N/A,0
199,York College of Pennsylvania,N/A,0
