Rank,University,Points
1,Cornell University,193.48
2,Dartmouth College,176.16
3,Rochester Institute of Technology,174.64
4,University of Michigan - Ann Arbor,166.35
5,Texas A&M University,164.59
6,Santa Clara University,162.74
7,University of Texas at Arlington,160.09
8,Clemson University,153.94
9,Auburn University,142.81
10,The University of Akron,141.04
11,University of Florida,140.12
12,University of Washington,138.66
13,Missouri University of Science and Technology,136.34
14,University of Wisconsin-Madison,130.71
15,University of Kansas,123.1
16,University of Missouri,122.65
17,The Ohio State University,121.09
18,Michigan State University,119.54
19,Georgia Institute of Technology,117.96
20,University of Connecticut,116.88
21,University of Toledo,116.7
22,Hope College,114.45
23,Western Washington University,114.45
24,California State Polytechnic University Pomona,113.82
25,California State University Northridge,113.09
26,University of Illinois at Urbana-Champaign,112.32
27,Oregon State University,111.83
28,University of Cincinnati,109.05
29,Massachusetts Institute of Technology,109.01
30,University of Oklahoma,108.04
31,California State Polytechnic University - San Luis Obispo,102.53
32,San José State University,102.23
33,North Carolina State University,100.62
34,Brown University,99.01
35,Villanova University,98.37
36,University of North Carolina at Charlotte,93.88
37,University of Minnesota Twin Cities,92.99
38,Purdue University - West Lafayette,90.53
39,University of South Florida,90.49
40,Drexel University,90.26
41,California State University Sacramento,89.85
42,Pennsylvania State University,89.17
43,Kennesaw State University,88.65
44,The University of Michigan-Dearborn,86.31
45,Rutgers The State University of New Jersey,85.51
46,Virginia Polytechnic Institute and State University,85.31
47,Union College,85.22
48,Rensselaer Polytechnic Institute,84.43
49,Indiana University – Purdue University Indianapolis,84.2
50,North Carolina Agricultural and Technical State University,84.07
51,Iowa State University,83.34
52,University of Maryland,82.19
53,Saginaw Valley State University,79.38
54,Milwaukee School of Engineering,77.61
55,University of Wyoming,76.46
56,University of Texas at Austin,76.02
57,Oakland University,75.82
58,Florida Atlantic University,75.41
59,Kettering University,73.93
60,University of Virginia,72.95
61,Rose-Hulman Institute of Technology,71.47
62,University of California San Diego,68.63
63,Georgia Southern University,68.54
64,Louisiana State University,68.1
65,Worcester Polytechnic Institute,66.88
66,University of Pittsburgh,66.87
67,Clarkson University,66.82
68,State University of New York at Buffalo,66.57
69,Duke University,66.42
70,University of New Mexico,66.36
71,University of California Los Angeles,64.81
72,University of Alabama,64.23
73,University of Idaho,63.89
74,University of California Berkeley,63.49
75,Lafayette College,62.88
76,University of Pennsylvania,60.67
77,Michigan Technological University,60.08
78,University of North Texas,57.63
79,California Baptist University,57.43
80,Minnesota State University Mankato,56.4
81,Vanderbilt University,54.43
82,University of California Riverside,52.97
83,Oregon Institute of Technology,52.8
84,University of Nebraska–Lincoln,52.58
85,University of the Pacific,52.4
86,South Dakota School of Mines and Technology,52.2
87,Case Western Reserve University,51.94
88,Kansas State University,49.93
89,University of Southern California,49.24
90,California State University Fullerton,47.42
91,Portland State University,47.15
92,Carnegie Mellon University,46.93
93,University of Evansville,45.58
94,University of Colorado at Boulder,44.7
95,University of Central Florida,41.61
96,University of Delaware,41.6
97,Cedarville University,41.18
98,Wayne State University,40.66
99,California State University Chico,40.39
100,Southern Illinois University Carbondale,39.79
101,Central Michigan University,39.4
102,Lawrence Technological University,39.34
103,LeTourneau University,39.22
104,University of Wisconsin-Platteville,38.93
105,Montana State University - Bozeman,38.87
106,University of North Florida,38.06
107,Colorado State University,37.76
108,Oklahoma State University - Stillwater,37.64
109,University of New Hampshire,36.12
110,University of Houston,35.25
111,Stevens Institute of Technology,34.97
112,University of North Dakota,34.92
113,West Virginia University,34.44
114,University of Louisville,34.12
115,Southern Methodist University,33.67
116,University of Hartford,32.71
117,Colorado School of Mines,32.51
118,South Dakota State University,31.09
119,University of California Davis,31.08
120,Western Michigan University,31.08
121,University of California Irvine,29.73
122,Mississippi State University,29.54
123,Temple University,28.88
124,Washington University in St. Louis,28.43
125,The University of Texas at Dallas,27.34
126,Virginia Commonwealth University,25.0
127,Wichita State University,24.29
128,Bradley University,23.57
129,Arizona State University,23.28
130,Colorado Mesa University,22.54
131,Florida Institute of Technology,22.4
132,St. Cloud State University,22.4
133,California State University Los Angeles,22.3
134,Penn State Harrisburg,21.84
135,Old Dominion University,21.72
136,University of Colorado Denver,21.59
137,Syracuse University,21.1
138,Cooper Union,20.82
139,Northwestern University,20.69
140,Tennessee Technological University,20.67
141,California State University Fresno,20.66
142,University of Hawaii at Manoa,20.49
143,Middle Tennessee State University,20.4
144,University of Minnesota Duluth,19.88
145,University of Kentucky,19.75
146,Texas Tech University,19.58
147,Monroe County Community College,18.89
148,North Dakota State University,18.6
149,Columbia University,18.12
150,Northern Illinois University,18.1
151,Grand Valley State University,17.4
152,FAMU-FSU College of Engineering,16.8
153,Florida International University,16.62
154,University of Illinois at Chicago,16.24
155,University of Louisiana at Lafayette,16.0
156,University of Utah,15.51
157,University of St. Thomas,15.45
158,University of Texas at San Antonio,15.12
159,University of Arizona,14.99
160,Lehigh University,14.96
161,United States Naval Academy,14.33
162,Embry-Riddle Aeronautical University,13.57
163,University of Maine,13.0
164,Marquette University,12.49
165,California State University Long Beach,11.9
166,San Diego State University,9.46
167,Washington State University,9.32
168,York College of Pennsylvania,9.2
169,United States Air Force Academy,8.5
170,Purdue University - Northwest,7.57
171,Pellissippi State Community College,7.33
172,Ferris State University,6.82
173,University of Georgia,3.25
174,Saint Louis University,2.0
175,Binghamton University,0.33
176,Alabama A&M University,0.0
177,Brigham Young University,0.0
178,Central Piedmont Community College,0.0
179,City College of The City University of New York,0.0
180,Grand Canyon University,0.0
181,Loyola Marymount University,0.0
182,Miami University,0.0
183,Midwestern State University,0.0
184,New Jersey Institute of Technology,0.0
185,Nicholls State University,0.0
186,Philadelphia University,0.0
187,Pittsburg State University,0.0
188,Polytechnic Institute of New York University,0.0
189,Southern Illinois University Edwardsville,0.0
190,Texas State University,0.0
191,University of Alabama at Birmingham,0.0
192,University of Alabama in Huntsville,0.0
193,University of California Santa Barbara,0.0
194,University of Iowa,0.0
195,University of Massachusetts Dartmouth,0.0
196,University of Massachusetts Lowell,0.0
197,University of Portland,0.0
198,University of South Carolina,0.0
199,Vaughn College of Aeronautics and Technology,0.0
