Rank,University,Points
1,Rochester Institute of Technology,2777.26
2,University of Michigan - Ann Arbor,2586.63
3,The University of Akron,2422.3
4,Missouri University of Science and Technology,2340.89
5,University of Illinois at Urbana-Champaign,2186.96
6,Auburn University,2039.54
7,Michigan State University,1927.2
8,University of Kansas,1854.29
9,University of Wisconsin-Madison,1743.29
10,The Ohio State University,1739.47
11,University of Missouri,1713.1
12,Cornell University,1639.73
13,University of Pittsburgh,1558.42
14,University of Washington,1556.26
15,California State Polytechnic University Pomona,1551.88
16,University of Texas at Arlington,1499.41
17,North Carolina State University,1456.87
18,University of Toledo,1448.56
19,University of Florida,1396.54
20,Rensselaer Polytechnic Institute,1393.63
21,University of Cincinnati,1391.3
22,Virginia Polytechnic Institute and State University,1339.23
23,Pennsylvania State University,1335.57
24,San José State University,1315.5
25,Purdue University - West Lafayette,1199.84
26,Rutgers The State University of New Jersey,1197.51
27,Clemson University,1179.15
28,Texas A&M University,1156.22
29,California State University Northridge,1143.67
30,University of Oklahoma,1141.86
31,Georgia Institute of Technology,1130.33
32,Saginaw Valley State University,1100.36
33,Oakland University,1068.75
34,Lawrence Technological University,1061.87
35,University of Maryland,986.41
36,University of Minnesota Twin Cities,971.9
37,Kettering University,958.16
38,Brown University,939.68
39,Michigan Technological University,847.76
40,Louisiana State University,809.66
41,University of New Mexico,801.06
42,University of South Florida,783.54
43,Iowa State University,745.15
44,Duke University,740.66
45,Oregon State University,728.62
46,University of Connecticut,723.6
47,Dartmouth College,723.59
48,Western Washington University,720.92
49,University of Nebraska–Lincoln,702.98
50,The University of Michigan-Dearborn,702.19
51,Villanova University,698.9
52,University of Texas at Austin,675.17
53,California State Polytechnic University - San Luis Obispo,667.32
54,Minnesota State University Mankato,652.11
55,Kansas State University,649.17
56,University of Alabama,637.6
57,Drexel University,615.94
58,Georgia Southern University,600.4
59,University of California San Diego,586.49
60,Kennesaw State University,585.04
61,South Dakota School of Mines and Technology,572.31
62,South Dakota State University,568.8
63,University of Central Florida,530.88
64,Wayne State University,515.5
65,California State University Sacramento,515.46
66,University of California Berkeley,508.94
67,University of Southern California,501.56
68,Washington University in St. Louis,499.74
69,Clarkson University,487.14
70,United States Naval Academy,476.04
71,Florida Atlantic University,473.2
72,Bradley University,462.46
73,Worcester Polytechnic Institute,458.87
74,University of North Carolina at Charlotte,448.08
75,Oklahoma State University - Stillwater,442.06
76,University of Delaware,408.41
77,Lehigh University,406.17
78,University of North Dakota,403.17
79,Colorado State University,402.97
80,West Virginia University,395.8
