Rank,University,Points
1,University of the Pacific,50.2
2,Rose-Hulman Institute of Technology,45.44
3,California Baptist University,44.4
4,San José State University,41.39
5,Villanova University,40.74
6,Hope College,36.76
7,University of Virginia,36.4
8,University of California San Diego,34.94
9,University of California Berkeley,33.19
10,Georgia Southern University,32.01
11,Central Michigan University,31.96
12,University of Connecticut,30.6
13,University of South Florida,28.88
14,California State University Chico,28.03
15,University of Michigan - Ann Arbor,27.63
16,Santa Clara University,27.34
17,Indiana University – Purdue University Indianapolis,27.28
18,University of Alabama,27.1
19,Kettering University,25.95
20,Lafayette College,25.19
21,The University of Akron,25.17
22,Texas A&M University,24.49
23,Massachusetts Institute of Technology,24.4
24,University of Texas at Arlington,24.3
25,Florida Atlantic University,23.99
26,University of North Texas,23.9
27,Pellissippi State Community College,23.25
28,University of Wisconsin-Madison,22.6
29,Iowa State University,22.5
30,California State University Northridge,22.47
31,The University of Michigan-Dearborn,22.41
32,University of Washington,21.81
33,University of New Hampshire,21.79
34,The Ohio State University,21.78
35,California State Polytechnic University Pomona,21.66
36,University of Nebraska–Lincoln,21.57
37,Southern Methodist University,21.37
38,California State Polytechnic University - San Luis Obispo,21.32
39,University of Oklahoma,21.3
40,Saginaw Valley State University,21.14
41,University of Cincinnati,21.02
42,University of California Irvine,20.8
43,California State University Fullerton,20.59
44,Louisiana State University,20.32
45,University of Houston,20.32
46,University of Kansas,20.25
47,University of Minnesota Twin Cities,19.52
48,Penn State Harrisburg,19.5
49,University of Hawaii at Manoa,18.97
50,Auburn University,18.38
51,California State University Sacramento,18.31
52,Minnesota State University Mankato,18.02
53,Virginia Polytechnic Institute and State University,17.79
54,Wayne State University,17.43
55,Kennesaw State University,17.23
56,Georgia Institute of Technology,17.14
57,University of Colorado Denver,16.66
58,University of Illinois at Urbana-Champaign,16.6
59,North Carolina State University,16.48
60,University of Missouri,16.32
61,University of Toledo,16.08
62,University of California Los Angeles,15.97
63,Rochester Institute of Technology,15.96
64,South Dakota State University,15.92
65,California State University Los Angeles,15.88
66,Worcester Polytechnic Institute,15.75
67,Arizona State University,15.56
68,University of New Mexico,15.46
69,Oakland University,15.2
70,University of Evansville,14.95
71,Missouri University of Science and Technology,14.94
72,Drexel University,14.91
73,University of Kentucky,14.5
74,Washington University in St. Louis,14.49
75,University of Florida,14.08
76,Western Washington University,14.05
77,Cornell University,13.66
78,Brown University,13.6
79,University of Maryland,13.51
80,Duke University,13.5
81,Northwestern University,13.32
82,United States Naval Academy,12.88
83,University of Central Florida,12.84
84,Michigan State University,12.81
85,Purdue University - West Lafayette,12.68
86,Tennessee Technological University,11.34
87,University of Pittsburgh,11.19
88,Clemson University,11.1
89,University of Texas at Austin,10.84
90,University of Pennsylvania,10.71
91,Kansas State University,10.11
92,University of Wisconsin-Platteville,9.81
93,University of St. Thomas,9.62
94,Florida International University,9.59
95,University of North Carolina at Charlotte,9.36
96,Portland State University,8.77
97,University of Minnesota Duluth,8.68
98,Texas Tech University,8.62
99,University of Delaware,8.62
100,Rutgers The State University of New Jersey,8.45
101,United States Air Force Academy,8.31
102,California State University Long Beach,8.3
103,Oklahoma State University - Stillwater,8.24
104,University of Southern California,8.13
105,Columbia University,8.11
106,Cooper Union,7.94
107,Oregon State University,7.78
108,Clarkson University,7.64
109,West Virginia University,7.58
110,Old Dominion University,7.38
111,University of Louisiana at Lafayette,7.32
112,Washington State University,7.32
113,Michigan Technological University,7.3
114,FAMU-FSU College of Engineering,7.29
115,San Diego State University,7.28
116,Rensselaer Polytechnic Institute,6.88
117,Colorado School of Mines,6.82
118,University of Texas at San Antonio,6.75
119,St. Cloud State University,6.65
120,Southern Illinois University Carbondale,6.45
121,Grand Valley State University,6.16
122,University of Arizona,5.98
123,Montana State University - Bozeman,5.87
124,University of North Florida,5.52
125,Wichita State University,5.07
126,University of Hartford,5.02
127,Pennsylvania State University,4.96
128,Western Michigan University,4.75
129,Mississippi State University,4.39
130,Carnegie Mellon University,3.78
131,University of North Dakota,3.54
132,South Dakota School of Mines and Technology,3.53
133,Lehigh University,3.5
134,Marquette University,3.08
135,Temple University,3.06
136,Northern Illinois University,2.76
137,Bradley University,2.57
138,California State University Fresno,2.49
139,Dartmouth College,2.26
140,University of Wyoming,2.05
141,Colorado Mesa University,1.9
142,Colorado State University,1.86
143,Lawrence Technological University,1.49
144,Stevens Institute of Technology,0.64
145,State University of New York at Buffalo,0.44
146,Syracuse University,0.03
147,Alabama A&M University,0.0
148,Binghamton University,0.0
149,Brigham Young University,0.0
150,Case Western Reserve University,0.0
151,Cedarville University,0.0
152,Central Piedmont Community College,0.0
153,City College of The City University of New York,0.0
154,Embry-Riddle Aeronautical University,0.0
155,Ferris State University,0.0
156,Florida Institute of Technology,0.0
157,Grand Canyon University,0.0
158,LeTourneau University,0.0
159,Loyola Marymount University,0.0
160,Miami University,0.0
161,Middle Tennessee State University,0.0
162,Midwestern State University,0.0
163,Milwaukee School of Engineering,0.0
164,Monroe County Community College,0.0
165,New Jersey Institute of Technology,0.0
166,Nicholls State University,0.0
167,North Carolina Agricultural and Technical State University,0.0
168,North Dakota State University,0.0
169,Philadelphia University,0.0
170,Pittsburg State University,0.0
171,Polytechnic Institute of New York University,0.0
172,Purdue University - Northwest,0.0
173,Saint Louis University,0.0
174,Southern Illinois University Edwardsville,0.0
175,Texas State University,0.0
176,The University of Texas at Dallas,0.0
177,Union College,0.0
178,University of Alabama at Birmingham,0.0
179,University of Alabama in Huntsville,0.0
180,University of California Davis,0.0
181,University of California Riverside,0.0
182,University of California Santa Barbara,0.0
183,University of Colorado at Boulder,0.0
184,University of Georgia,0.0
185,University of Idaho,0.0
186,University of Illinois at Chicago,0.0
187,University of Iowa,0.0
188,University of Louisville,0.0
189,University of Maine,0.0
190,University of Massachusetts Dartmouth,0.0
191,University of Massachusetts Lowell,0.0
192,University of Portland,0.0
193,University of South Carolina,0.0
194,University of Utah,0.0
195,Vanderbilt University,0.0
196,Vaughn College of Aeronautics and Technology,0.0
197,Virginia Commonwealth University,0.0
198,York College of Pennsylvania,0.0
199,Oregon Institute of Technology,-0.72
