Rank,University,Lowest Place,#
70,Lafayette College,11th,1
71,Lehigh University,11th,1
72,Middle Tennessee State University,11th,1
73,Northern Illinois University,11th,1
74,Old Dominion University,11th,1
75,Saginaw Valley State University,11th,1
76,Southern Illinois University Edwardsville,11th,1
77,Temple University,11th,1
78,United States Air Force Academy,11th,1
79,University of Massachusetts Lowell,11th,1
80,York College of Pennsylvania,11th,1
81,Duke University,12th,1
82,Rose-Hulman Institute of Technology,12th,1
83,University of Texas at Austin,12th,1
84,University of Texas at San Antonio,12th,1
85,Western Michigan University,12th,1
86,California Baptist University,13th,1
87,Massachusetts Institute of Technology,13th,1
88,South Dakota State University,13th,1
89,University of California Irvine,13th,1
90,Brown University,14th,1
91,Vanderbilt University,15th,1
92,Florida Atlantic University,16th,1
93,Hope College,16th,1
94,Minnesota State University Mankato,16th,1
95,Worcester Polytechnic Institute,16th,1
96,California State University Fullerton,17th,1
97,Michigan Technological University,18th,2
98,University of Delaware,18th,2
99,Georgia Southern University,18th,1
100,University of Hartford,18th,1
101,University of Southern California,18th,1
102,California State University Fresno,19th,1
103,Portland State University,19th,1
104,University of Colorado at Boulder,19th,1
105,University of Louisiana at Lafayette,19th,1
106,University of North Texas,19th,1
107,Wichita State University,19th,1
108,Colorado School of Mines,20th,1
109,Pellissippi State Community College,20th,1
110,University of Evansville,20th,1
111,Mississippi State University,21st,1
112,University of Pennsylvania,21st,1
113,Wayne State University,21st,1
114,Cooper Union,22nd,1
115,University of Virginia,22nd,1
116,Clarkson University,24th,1
117,North Carolina Agricultural and Technical State University,24th,1
118,Washington University in St. Louis,24th,1
119,Carnegie Mellon University,25th,1
120,San Diego State University,25th,1
121,Southern Illinois University Carbondale,25th,1
122,University of California Davis,25th,1
123,University of Central Florida,25th,1
124,Washington State University,25th,1
125,LeTourneau University,26th,1
126,University of Wisconsin-Platteville,26th,1
127,University of Wyoming,26th,1
128,Bradley University,27th,1
129,Brigham Young University,27th,1
130,Milwaukee School of Engineering,27th,1
131,Northwestern University,27th,1
132,Syracuse University,27th,1
133,California State University Chico,28th,1
134,Montana State University - Bozeman,28th,1
135,Union College,28th,1
136,Indiana University – Purdue University Indianapolis,29th,1
137,Polytechnic Institute of New York University,29th,1
138,University of Arizona,29th,1
139,University of New Hampshire,29th,1
140,Santa Clara University,30th,1
141,University of North Dakota,30th,1
142,University of North Florida,30th,1
143,Embry-Riddle Aeronautical University,31st,1
144,University of Houston,31st,1
145,University of Illinois at Chicago,31st,1
146,St. Cloud State University,32nd,1
147,University of Hawaii at Manoa,32nd,1
148,Tennessee Technological University,33rd,1
149,University of Utah,33rd,1
150,University of Kentucky,35th,2
151,Columbia University,35th,1
152,Florida Institute of Technology,36th,1
153,Stevens Institute of Technology,36th,1
154,United States Naval Academy,37th,2
155,Monroe County Community College,37th,1
156,California State University Los Angeles,38th,1
157,FAMU-FSU College of Engineering,39th,1
158,Loyola Marymount University,39th,1
159,Texas Tech University,39th,1
160,University of Colorado Denver,39th,1
161,Grand Valley State University,41st,1
162,Southern Methodist University,42nd,1
163,University of South Carolina,42nd,1
164,Nicholls State University,43rd,1
165,University of Alabama at Birmingham,44th,1
166,Central Piedmont Community College,47th,1
167,Colorado Mesa University,48th,1
168,University of California Santa Barbara,48th,1
169,University of the Pacific,48th,1
170,Florida International University,49th,1
171,Virginia Commonwealth University,49th,1
172,California State University Long Beach,50th,1
173,The University of Texas at Dallas,51st,1
174,University of Maine,52nd,1
175,University of St. Thomas,55th,1
176,Case Western Reserve University,57th,1
177,Ferris State University,57th,1
178,North Dakota State University,57th,1
179,University of Portland,58th,1
180,University of Minnesota Duluth,60th,1
181,Penn State Harrisburg,61st,1
182,Alabama A&M University,65th,1
183,Central Michigan University,74th,2
184,Miami University,75th,1
185,Binghamton University,79th,1
186,University of Alabama in Huntsville,83rd,1
187,Purdue University - Northwest,86th,1
188,City College of The City University of New York,N/A,0
189,Grand Canyon University,N/A,0
190,Midwestern State University,N/A,0
191,New Jersey Institute of Technology,N/A,0
192,Philadelphia University,N/A,0
193,Saint Louis University,N/A,0
194,Texas State University,N/A,0
195,University of California Riverside,N/A,0
196,University of Georgia,N/A,0
197,University of Iowa,N/A,0
198,University of Massachusetts Dartmouth,N/A,0
199,Vaughn College of Aeronautics and Technology,N/A,0
