Rank,University,Lowest Place,#
1,Ecole Nationale d'Ingénieurs de Metz,2nd,1
2,University of Burgundy - ISAT,5th,1
3,École Centrale de Lyon,11th,1
4,Université de Versailles-Saint-Quentin-en-Yvelines,17th,1
5,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),31st,1
6,CESI École d’ingénieurs - Nanterre,N/A,0
7,IMT Nord Europe - Douai,N/A,0
8,École Centrale Paris,N/A,0
