Rank,University,Lowest Place,#
1,Ecole Nationale d'Ingénieurs de Metz,4th,1
2,École Centrale de Lyon,6th,1
3,University of Burgundy - ISAT,7th,1
4,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),10th,1
5,CESI École d’ingénieurs - Nanterre,19th,1
6,IMT Nord Europe - Douai,21st,1
7,Université de Versailles-Saint-Quentin-en-Yvelines,30th,1
8,École Centrale Paris,84th,1
