Rank,University,Points
1,University of Burgundy - ISAT,21.65
2,Université de Versailles-Saint-Quentin-en-Yvelines,15.46
3,Ecole Nationale d'Ingénieurs de Metz,6.49
4,École Centrale de Lyon,0.5
5,CESI École d’ingénieurs - Nanterre,0.0
6,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
7,IMT Nord Europe - Douai,0.0
8,École Centrale Paris,0.0
