Rank,University,Lowest Place,#
1,École Centrale de Lyon,1st,1
2,Ecole Nationale d'Ingénieurs de Metz,2nd,1
3,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),4th,1
4,University of Burgundy - ISAT,8th,1
5,Université de Versailles-Saint-Quentin-en-Yvelines,19th,1
6,CESI École d’ingénieurs - Nanterre,N/A,0
7,IMT Nord Europe - Douai,N/A,0
8,École Centrale Paris,N/A,0
