Rank,University,Lowest Place,#
1,École Centrale de Lyon,4th,1
2,Ecole Nationale d'Ingénieurs de Metz,9th,1
3,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),12th,1
4,CESI École d’ingénieurs - Nanterre,17th,1
5,University of Burgundy - ISAT,20th,1
6,IMT Nord Europe - Douai,23rd,1
7,Université de Versailles-Saint-Quentin-en-Yvelines,35th,1
8,École Centrale Paris,74th,1
