Rank,University,Points
1,University of Burgundy - ISAT,1403.96
2,Ecole Nationale d'Ingénieurs de Metz,969.07
3,École Centrale de Lyon,876.89
4,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),130.77
5,Université de Versailles-Saint-Quentin-en-Yvelines,55.54
6,IMT Nord Europe - Douai,36.0
7,École Centrale Paris,23.3
8,CESI École d’ingénieurs - Nanterre,22.53
