Rank,University,Lowest Place,#
1,Ecole Nationale d'Ingénieurs de Metz,4th,2
2,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),8th,1
3,École Centrale de Lyon,10th,1
4,University of Burgundy - ISAT,12th,1
5,Université de Versailles-Saint-Quentin-en-Yvelines,12th,1
6,CESI École d’ingénieurs - Nanterre,N/A,0
7,IMT Nord Europe - Douai,N/A,0
8,École Centrale Paris,N/A,0
