Rank,University,Lowest Place,#
1,École Centrale de Lyon,2nd,1
2,Ecole Nationale d'Ingénieurs de Metz,8th,1
3,University of Burgundy - ISAT,12th,1
4,CESI École d’ingénieurs - Nanterre,21st,1
5,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),25th,1
6,IMT Nord Europe - Douai,34th,1
7,Université de Versailles-Saint-Quentin-en-Yvelines,36th,1
8,École Centrale Paris,76th,1
