Rank,University,Points
1,University of Burgundy - ISAT,442.54
2,Ecole Nationale d'Ingénieurs de Metz,324.31
3,École Centrale de Lyon,276.84
4,Université de Versailles-Saint-Quentin-en-Yvelines,55.2
5,CESI École d’ingénieurs - Nanterre,0.0
6,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),0.0
7,IMT Nord Europe - Douai,0.0
8,École Centrale Paris,0.0
