Rank,University,Points
1,Centro Universitário da FEI,103.86
2,Escola de Engenharia de São Carlos da Universidade de São Paulo,102.47
3,Universidade Estadual de Campinas,91.86
4,Universidade Federal de Santa Maria,78.47
5,Universidade Federal de São João del Rei,78.38
6,Centro Federal de Educação Tecnológica de Minas Gerais,77.27
7,Instituto Mauá de Tecnologia,69.61
8,Centro Universitário Facens,66.94
9,Escola Politécnica da Universidade de São Paulo,66.72
10,Universidade Federal de Minas Gerais,65.5
11,Universidade Federal do Rio Grande do Sul,64.52
12,Universidade Federal do Rio de Janeiro,60.08
13,UNESP - Campus de Ilha Solteira,58.0
14,Universidade Federal do Paraná,55.0
15,Universidade Tecnológica Federal do Paraná,52.64
16,Universidade de Brasília,50.02
17,Universidade Federal de Itajubá - Itajubá,48.38
18,Universidade Comunitária Regional de Chapecó,43.78
19,Universidade Estadual Paulista - Guaratinguetá,43.65
20,Universidade Federal Fluminense - Niterói,43.63
21,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,41.56
22,Universidade Paulista,40.52
23,Universidade Federal da Bahia,39.89
24,São Paulo State University - UNESP - Bauru,39.39
25,Universidade Federal de Sergipe,36.5
26,Universidade Federal de Campina Grande,35.28
27,Universidade Paulista - Sorocaba,34.92
28,Universidade Federal do Ceará,33.7
29,Universidade Federal de Santa Catarina,32.57
30,Universidade Federal De Lavras,31.0
31,Universidade Estadual do Oeste do Paraná,30.3
32,Universidade Federal de Santa Catarina - Joinville,30.02
33,Universidade Federal de Itajubá - Itabira,21.96
34,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,21.65
35,UniSALESIANO Araçatuba,17.27
36,Federal University of Paraíba,16.22
37,Universidade Federal de São Carlos,14.74
38,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,14.64
39,Escola de Engenharia de Lorena da Universidade de São Paulo,12.41
40,Universidade Paulista - Campinas - Campus II,10.0
41,Universidade Federal de Mato Grosso,0.0
42,Universidade Federal de Uberlândia - UFU,0.0
43,Universidade Federal de Viçosa,0.0
44,Universidade Federal do Pará - Campus Tucuruí - UFPA,0.0
