Rank,University,Points
1,Centro Universitário da FEI,1973.25
2,Escola de Engenharia de São Carlos da Universidade de São Paulo,1536.98
3,Universidade Estadual de Campinas,1286.02
4,Centro Universitário Facens,1271.88
5,Centro Federal de Educação Tecnológica de Minas Gerais,1004.55
6,Universidade Federal de Santa Maria,784.66
7,Instituto Mauá de Tecnologia,765.7
8,Universidade Federal do Rio de Janeiro,720.97
9,Escola Politécnica da Universidade de São Paulo,600.52
10,Universidade Federal Fluminense - Niterói,479.88
11,Universidade Federal de Minas Gerais,458.52
12,Universidade Paulista,445.73
13,UNESP - Campus de Ilha Solteira,406.0
14,Universidade Estadual Paulista - Guaratinguetá,392.87
15,Universidade Federal de São João del Rei,391.9
16,Universidade Federal do Rio Grande do Sul,387.1
17,Universidade de Brasília,350.13
18,Universidade Federal de Itajubá - Itajubá,290.27
19,Universidade Tecnológica Federal do Paraná,263.21
20,Universidade Federal da Bahia,239.36
21,Universidade Federal de Santa Catarina,227.97
22,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,207.78
23,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,173.17
24,São Paulo State University - UNESP - Bauru,157.55
25,Universidade Federal de Santa Catarina - Joinville,150.11
26,Universidade Comunitária Regional de Chapecó,131.33
27,Universidade Federal do Paraná,110.0
28,Universidade Federal de Sergipe,109.5
29,Federal University of Paraíba,97.3
30,Universidade Federal de São Carlos,88.45
31,Universidade Federal de Itajubá - Itabira,87.85
32,Universidade Federal de Campina Grande,70.55
33,Universidade Paulista - Sorocaba,69.84
34,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,58.54
35,Escola de Engenharia de Lorena da Universidade de São Paulo,49.65
36,UniSALESIANO Araçatuba,34.55
37,Universidade Federal do Ceará,33.7
38,Universidade Federal De Lavras,31.0
39,Universidade Estadual do Oeste do Paraná,30.3
40,Universidade Paulista - Campinas - Campus II,10.0
41,Universidade Federal de Mato Grosso,0.0
42,Universidade Federal de Uberlândia - UFU,0.0
43,Universidade Federal de Viçosa,0.0
44,Universidade Federal do Pará - Campus Tucuruí - UFPA,0.0
