Rank,University,Points
1,Centro Universitário da FEI,631.05
2,Centro Universitário Facens,534.26
3,Escola de Engenharia de São Carlos da Universidade de São Paulo,476.2
4,Universidade Estadual de Campinas,450.14
5,Universidade Federal de Minas Gerais,419.43
6,Centro Federal de Educação Tecnológica de Minas Gerais,376.71
7,Universidade Federal de Santa Maria,364.9
8,Instituto Mauá de Tecnologia,323.27
9,Universidade Federal do Rio de Janeiro,319.92
10,Universidade Paulista,300.0
11,Escola Politécnica da Universidade de São Paulo,267.67
12,Universidade Federal do Rio Grande do Sul,264.83
13,Universidade Federal de São João del Rei,240.0
14,UNESP - Campus de Ilha Solteira,167.0
15,Universidade de Brasília,164.0
16,Universidade Federal de Itajubá - Itajubá,160.5
17,Universidade Federal do Paraná,158.5
18,Universidade Federal do Ceará,153.0
19,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,148.4
20,Universidade Tecnológica Federal do Paraná,140.8
21,Universidade Federal Fluminense - Niterói,140.73
22,São Paulo State University - UNESP - Bauru,139.0
23,Universidade Federal de Santa Catarina,130.57
24,Universidade Estadual Paulista - Guaratinguetá,126.22
25,Universidade Federal da Bahia,120.83
26,Universidade Federal De Lavras,118.0
27,Universidade Federal de Itajubá - Itabira,117.0
28,Universidade Comunitária Regional de Chapecó,109.67
29,Universidade Federal de Campina Grande,102.5
30,Escola de Engenharia de Lorena da Universidade de São Paulo,97.0
31,Universidade Federal de Santa Catarina - Joinville,92.4
32,Universidade Federal de Sergipe,89.33
33,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,85.38
34,UniSALESIANO Araçatuba,80.0
35,Universidade Federal de São Carlos,77.33
36,Federal University of Paraíba,69.33
37,Universidade Federal de Viçosa,59.0
38,Universidade Paulista - Sorocaba,56.5
39,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,27.0
40,Universidade Federal do Pará - Campus Tucuruí - UFPA,27.0
41,Universidade Federal de Uberlândia - UFU,22.0
42,Universidade Estadual do Oeste do Paraná,11.0
43,Universidade Paulista - Campinas - Campus II,10.0
44,Universidade Federal de Mato Grosso,5.0
