Rank,University,Points
1,Centro Universitário Facens,40.64
2,Centro Universitário da FEI,38.05
3,Universidade Federal do Rio de Janeiro,25.61
4,São Paulo State University - UNESP - Bauru,25.0
5,Centro Federal de Educação Tecnológica de Minas Gerais,24.02
6,Universidade Estadual de Campinas,23.17
7,Instituto Mauá de Tecnologia,21.91
8,Universidade Federal de Santa Maria,20.02
9,Escola de Engenharia de São Carlos da Universidade de São Paulo,19.6
10,Universidade Federal do Rio Grande do Sul,16.67
11,Universidade Federal de Itajubá - Itajubá,14.98
12,Universidade Federal de Minas Gerais,11.9
13,Escola Politécnica da Universidade de São Paulo,11.11
14,UNESP - Campus de Ilha Solteira,4.96
15,Universidade Paulista,2.97
16,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,0.0
17,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,0.0
18,Escola de Engenharia de Lorena da Universidade de São Paulo,0.0
19,Federal University of Paraíba,0.0
20,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,0.0
21,UniSALESIANO Araçatuba,0.0
22,Universidade Comunitária Regional de Chapecó,0.0
23,Universidade de Brasília,0.0
24,Universidade Estadual do Oeste do Paraná,0.0
25,Universidade Estadual Paulista - Guaratinguetá,0.0
26,Universidade Federal da Bahia,0.0
27,Universidade Federal de Campina Grande,0.0
28,Universidade Federal de Itajubá - Itabira,0.0
29,Universidade Federal De Lavras,0.0
30,Universidade Federal de Mato Grosso,0.0
31,Universidade Federal de Santa Catarina - Joinville,0.0
32,Universidade Federal de Santa Catarina,0.0
33,Universidade Federal de Sergipe,0.0
34,Universidade Federal de São Carlos,0.0
35,Universidade Federal de São João del Rei,0.0
36,Universidade Federal de Uberlândia - UFU,0.0
37,Universidade Federal de Viçosa,0.0
38,Universidade Federal do Ceará,0.0
39,Universidade Federal do Paraná,0.0
40,Universidade Federal do Pará - Campus Tucuruí - UFPA,0.0
41,Universidade Federal Fluminense - Niterói,0.0
42,Universidade Paulista - Campinas - Campus II,0.0
43,Universidade Paulista - Sorocaba,0.0
44,Universidade Tecnológica Federal do Paraná,0.0
