Rank,University,Points
1,Centro Universitário da FEI,1061.45
2,Centro Universitário Facens,994.85
3,Escola de Engenharia de São Carlos da Universidade de São Paulo,942.69
4,Universidade Estadual de Campinas,896.42
5,Centro Federal de Educação Tecnológica de Minas Gerais,707.97
6,Instituto Mauá de Tecnologia,562.14
7,Universidade Federal do Rio de Janeiro,495.24
8,Universidade Federal de Santa Maria,482.0
9,Escola Politécnica da Universidade de São Paulo,469.5
10,Universidade Paulista,395.57
11,Universidade Federal Fluminense - Niterói,377.06
12,Universidade Federal de Minas Gerais,357.11
13,Universidade Estadual Paulista - Guaratinguetá,329.66
14,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,303.08
15,Universidade Federal de São João del Rei,254.78
16,Universidade de Brasília,244.63
17,Universidade Federal do Rio Grande do Sul,240.85
18,UNESP - Campus de Ilha Solteira,229.46
19,Universidade Federal de Santa Catarina,209.15
20,Universidade Federal da Bahia,204.27
21,Universidade Federal de Itajubá - Itajubá,184.54
22,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,169.37
23,Universidade Tecnológica Federal do Paraná,151.19
24,Universidade Federal de Santa Catarina - Joinville,139.21
25,Escola de Engenharia de Lorena da Universidade de São Paulo,138.55
26,Universidade Federal de Itajubá - Itabira,127.51
27,Universidade Federal de São Carlos,100.22
28,Universidade Federal de Sergipe,99.27
29,São Paulo State University - UNESP - Bauru,89.82
30,Federal University of Paraíba,87.9
31,Universidade Federal do Paraná,81.52
32,Universidade Comunitária Regional de Chapecó,61.0
33,Universidade Estadual do Oeste do Paraná,50.8
34,Universidade Federal de Campina Grande,39.93
35,Universidade Federal do Ceará,37.5
36,Universidade Federal de Viçosa,36.3
37,Universidade Federal De Lavras,33.9
38,UniSALESIANO Araçatuba,28.11
39,Universidade Federal do Pará - Campus Tucuruí - UFPA,23.4
40,Universidade Federal de Uberlândia - UFU,21.8
41,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,15.0
42,Universidade Federal de Mato Grosso,5.0
43,Universidade Paulista - Campinas - Campus II,0.0
44,Universidade Paulista - Sorocaba,0.0
