Rank,University,Points
1,Universidade Estadual de Campinas,64.03
2,Escola de Engenharia de São Carlos da Universidade de São Paulo,62.85
3,Centro Universitário da FEI,55.87
4,Centro Universitário Facens,52.36
5,Escola Politécnica da Universidade de São Paulo,52.17
6,Universidade Federal de Minas Gerais,51.02
7,Universidade Federal de São João del Rei,50.96
8,Universidade Estadual do Oeste do Paraná,50.8
9,Centro Federal de Educação Tecnológica de Minas Gerais,49.04
10,Universidade Federal de Santa Maria,48.2
11,Instituto Mauá de Tecnologia,47.91
12,Universidade Federal do Rio de Janeiro,41.27
13,Universidade Federal do Paraná,40.76
14,Universidade Federal do Rio Grande do Sul,40.14
15,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,37.88
16,Universidade Federal do Ceará,37.5
17,Universidade Estadual Paulista - Guaratinguetá,36.63
18,Universidade Federal de Viçosa,36.3
19,Universidade Paulista,35.96
20,Universidade de Brasília,34.95
21,Escola de Engenharia de Lorena da Universidade de São Paulo,34.64
22,Universidade Federal Fluminense - Niterói,34.28
23,Universidade Federal da Bahia,34.04
24,Universidade Federal De Lavras,33.9
25,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,33.87
26,Universidade Federal de Sergipe,33.09
27,UNESP - Campus de Ilha Solteira,32.78
28,Universidade Federal de Itajubá - Itabira,31.88
29,Universidade Federal de Itajubá - Itajubá,30.76
30,Universidade Tecnológica Federal do Paraná,30.24
31,Universidade Federal de Santa Catarina,29.88
32,Universidade Federal de Santa Catarina - Joinville,27.84
33,Universidade Federal do Pará - Campus Tucuruí - UFPA,23.4
34,São Paulo State University - UNESP - Bauru,22.46
35,Universidade Federal de Uberlândia - UFU,21.8
36,Universidade Comunitária Regional de Chapecó,20.33
37,Universidade Federal de Campina Grande,19.96
38,Universidade Federal de São Carlos,16.7
39,Federal University of Paraíba,14.65
40,UniSALESIANO Araçatuba,14.06
41,Universidade Federal de Mato Grosso,5.0
42,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,3.75
43,Universidade Paulista - Campinas - Campus II,0.0
44,Universidade Paulista - Sorocaba,0.0
