Rank,University,Lowest Place,#
1,Centro Universitário da FEI,1st,2
2,Universidade Estadual de Campinas,1st,2
3,Centro Universitário Facens,1st,1
4,Escola de Engenharia de São Carlos da Universidade de São Paulo,1st,1
5,Escola Politécnica da Universidade de São Paulo,1st,1
6,São Paulo State University - UNESP - Bauru,1st,1
7,Universidade Federal de Santa Maria,1st,1
8,Universidade Federal do Rio Grande do Sul,1st,1
9,Universidade Paulista,1st,1
10,Centro Federal de Educação Tecnológica de Minas Gerais,2nd,1
11,Instituto Mauá de Tecnologia,2nd,1
12,Universidade Federal do Rio de Janeiro,2nd,1
13,Universidade Federal de Itajubá - Itajubá,3rd,1
14,Universidade Federal de Minas Gerais,4th,2
15,UNESP - Campus de Ilha Solteira,5th,1
16,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,N/A,0
17,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,N/A,0
18,Escola de Engenharia de Lorena da Universidade de São Paulo,N/A,0
19,Federal University of Paraíba,N/A,0
20,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,N/A,0
21,UniSALESIANO Araçatuba,N/A,0
22,Universidade Comunitária Regional de Chapecó,N/A,0
23,Universidade de Brasília,N/A,0
24,Universidade Estadual do Oeste do Paraná,N/A,0
25,Universidade Estadual Paulista - Guaratinguetá,N/A,0
26,Universidade Federal da Bahia,N/A,0
27,Universidade Federal de Campina Grande,N/A,0
28,Universidade Federal de Itajubá - Itabira,N/A,0
29,Universidade Federal De Lavras,N/A,0
30,Universidade Federal de Mato Grosso,N/A,0
31,Universidade Federal de Santa Catarina - Joinville,N/A,0
32,Universidade Federal de Santa Catarina,N/A,0
33,Universidade Federal de Sergipe,N/A,0
34,Universidade Federal de São Carlos,N/A,0
35,Universidade Federal de São João del Rei,N/A,0
36,Universidade Federal de Uberlândia - UFU,N/A,0
37,Universidade Federal de Viçosa,N/A,0
38,Universidade Federal do Ceará,N/A,0
39,Universidade Federal do Paraná,N/A,0
40,Universidade Federal do Pará - Campus Tucuruí - UFPA,N/A,0
41,Universidade Federal Fluminense - Niterói,N/A,0
42,Universidade Paulista - Campinas - Campus II,N/A,0
43,Universidade Paulista - Sorocaba,N/A,0
44,Universidade Tecnológica Federal do Paraná,N/A,0
