Rank,University,Points
1,Centro Universitário da FEI,77.15
2,Universidade Federal do Ceará,74.4
3,Universidade Estadual de Campinas,72.91
4,Centro Universitário Facens,70.8
5,Escola de Engenharia de São Carlos da Universidade de São Paulo,68.59
6,Universidade Federal de Minas Gerais,62.36
7,Centro Federal de Educação Tecnológica de Minas Gerais,62.24
8,Universidade Federal do Rio de Janeiro,60.7
9,Escola Politécnica da Universidade de São Paulo,60.12
10,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,58.32
11,Universidade Federal do Paraná,57.22
12,Universidade Tecnológica Federal do Paraná,55.5
13,Universidade Federal De Lavras,53.6
14,Universidade de Brasília,53.06
15,Universidade Federal de São João del Rei,52.88
16,Universidade Federal de Santa Catarina,52.64
17,Universidade Federal do Rio Grande do Sul,52.39
18,UNESP - Campus de Ilha Solteira,51.1
19,Universidade Federal de Santa Maria,50.66
20,Escola de Engenharia de Lorena da Universidade de São Paulo,49.76
21,Universidade Paulista,49.72
22,Universidade Federal Fluminense - Niterói,48.74
23,Universidade Federal de São Carlos,45.8
24,Instituto Mauá de Tecnologia,45.57
25,Universidade Federal de Itajubá - Itajubá,45.46
26,Universidade Federal de Campina Grande,43.71
27,Universidade Estadual Paulista - Guaratinguetá,42.96
28,Universidade Comunitária Regional de Chapecó,42.93
29,Universidade Federal de Santa Catarina - Joinville,37.84
30,São Paulo State University - UNESP - Bauru,35.14
31,Federal University of Paraíba,34.3
32,Universidade Federal da Bahia,34.15
33,Universidade Federal de Sergipe,27.99
34,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,26.12
35,Universidade Federal de Viçosa,23.0
36,UniSALESIANO Araçatuba,17.0
37,Universidade Federal de Itajubá - Itabira,16.65
38,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,8.55
39,Universidade Federal do Pará - Campus Tucuruí - UFPA,3.9
40,Universidade Estadual do Oeste do Paraná,0.0
41,Universidade Federal de Mato Grosso,0.0
42,Universidade Federal de Uberlândia - UFU,0.0
43,Universidade Paulista - Campinas - Campus II,0.0
44,Universidade Paulista - Sorocaba,0.0
