Rank,University,Points
1,Centro Universitário da FEI,1465.9
2,Centro Universitário Facens,1345.24
3,Escola de Engenharia de São Carlos da Universidade de São Paulo,1028.87
4,Universidade Estadual de Campinas,1020.67
5,Centro Federal de Educação Tecnológica de Minas Gerais,789.7
6,Universidade Federal do Rio de Janeiro,728.39
7,Universidade Paulista,546.96
8,Escola Politécnica da Universidade de São Paulo,541.04
9,Universidade Federal Fluminense - Niterói,536.18
10,Universidade Federal de Santa Maria,506.65
11,Instituto Mauá de Tecnologia,501.3
12,Universidade Federal de Minas Gerais,436.53
13,Universidade Estadual Paulista - Guaratinguetá,386.67
14,Universidade de Brasília,371.39
15,Universidade Federal de Santa Catarina,368.51
16,UNESP - Campus de Ilha Solteira,357.68
17,Universidade Federal do Rio Grande do Sul,314.36
18,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,291.59
19,Universidade Tecnológica Federal do Paraná,277.5
20,Universidade Federal de São Carlos,274.79
21,Universidade Federal de Itajubá - Itajubá,272.75
22,Universidade Federal de São João del Rei,264.4
23,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,208.96
24,Federal University of Paraíba,205.8
25,Universidade Federal da Bahia,204.92
26,Escola de Engenharia de Lorena da Universidade de São Paulo,199.04
27,Universidade Federal de Santa Catarina - Joinville,189.19
28,São Paulo State University - UNESP - Bauru,140.55
29,Universidade Comunitária Regional de Chapecó,128.8
30,Universidade Federal do Paraná,114.45
31,Universidade Federal de Campina Grande,87.42
32,Universidade Federal de Sergipe,83.97
33,Universidade Federal do Ceará,74.4
34,Universidade Federal de Itajubá - Itabira,66.6
35,Universidade Federal De Lavras,53.6
36,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,34.2
37,UniSALESIANO Araçatuba,34.0
38,Universidade Federal de Viçosa,23.0
39,Universidade Federal do Pará - Campus Tucuruí - UFPA,3.9
40,Universidade Estadual do Oeste do Paraná,0.0
41,Universidade Federal de Mato Grosso,0.0
42,Universidade Federal de Uberlândia - UFU,0.0
43,Universidade Paulista - Campinas - Campus II,0.0
44,Universidade Paulista - Sorocaba,0.0
