Rank,University,Lowest Place,#
1,Universidade de Lisboa - Instituto Superior Técnico,4th,1
2,Polytechnic Institute of Leiria,12th,1
3,Instituto Superior de Engenharia de Lisboa,19th,1
4,Universidade Independente,29th,1
5,Instituto Superior de Engenharia de Coimbra,42nd,1
