Rank,University,Lowest Place,#
1,Universidade de Lisboa - Instituto Superior Técnico,5th,1
2,Polytechnic Institute of Leiria,20th,1
3,Instituto Superior de Engenharia de Lisboa,21st,1
4,Universidade Independente,32nd,1
5,Instituto Superior de Engenharia de Coimbra,53rd,1
