Rank,University,Lowest Place,#
1,Universidade Independente,2nd,1
2,Universidade de Lisboa - Instituto Superior Técnico,9th,1
3,Polytechnic Institute of Leiria,28th,1
4,Instituto Superior de Engenharia de Coimbra,N/A,0
5,Instituto Superior de Engenharia de Lisboa,N/A,0
