Rank,University,Points
1,Universidade de Lisboa - Instituto Superior Técnico,166.64
2,Polytechnic Institute of Leiria,91.12
3,Universidade Independente,46.17
4,Instituto Superior de Engenharia de Lisboa,11.94
5,Instituto Superior de Engenharia de Coimbra,0.0
