Rank,University,Points
1,Polytechnic Institute of Leiria,368.41
2,Universidade de Lisboa - Instituto Superior Técnico,254.0
3,Universidade Independente,93.0
4,Instituto Superior de Engenharia de Lisboa,92.0
5,Instituto Superior de Engenharia de Coimbra,37.0
