Rank,University,Points
1,Instituto Superior de Engenharia de Lisboa,66.99
2,Universidade de Lisboa - Instituto Superior Técnico,20.76
3,Polytechnic Institute of Leiria,16.11
4,Universidade Independente,7.5
5,Instituto Superior de Engenharia de Coimbra,0.0
