Rank,University,Points
1,Universidade Independente,46.17
2,Universidade de Lisboa - Instituto Superior Técnico,33.33
3,Polytechnic Institute of Leiria,18.22
4,Instituto Superior de Engenharia de Lisboa,11.94
5,Instituto Superior de Engenharia de Coimbra,0.0
