Rank,University,Points
1,Universidade de Lisboa - Instituto Superior Técnico,68.14
2,Instituto Superior de Engenharia de Coimbra,56.0
3,Polytechnic Institute of Leiria,43.4
4,Instituto Superior de Engenharia de Lisboa,40.0
5,Universidade Independente,40.0
