date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,52.,51.,62.9,47.,48.9,48.,60.0,42.,15.8,18.,23.3,47.,27.8,53.,3.0,-,0,-20,222,396.
2018.06,Lincoln,0.93,66,53.,52.,60.4,26.,57.3,25.,90.0,-,0,-,0,-,0,47.,1.0,-,0,0,209,418.
2018.05,Michigan,0.97,114,111.,103.,53.9,70.,44.8,111.,40.0,-,0,-,0,-,0,-,0,-,0,0,139,451.
2017.08,Austria,0.97,31,31.,30.,62.0,23.,36.2,30.,49.0,-,0,-,0,-,0,-,0,-,0,-20,127,437.
2017.07,Italy,0.91,43,37.,32.,59.52,26.,42.86,32.,64.14,-,0,-,0,-,0,-,0,-,0,-60,107,413.
2016.06,Lincoln,0.92,69,46.,11.,76.3,21.,56.9,26.,80.0,43.,3.5,40.,2.5,-,0,-,0,-,0,0,219,325.
2015.06,Lincoln,0.94,64,49.,3.,82.1,11.,66.7,32.,74.0,-,0,-,0,-,0,-,0,-,0,0,223,328.
2014.06,Lincoln,0.94,66,60.,37.,65.8,53.,45.6,41.,70.0,-,0,-,0,-,0,-,0,-,0,0,182,356.
2013.06,Lincoln,0.93,60,50.,6.,83.3,30.,55.8,39.,70.0,46.,5.2,43.,4.7,48.,54.5,49.,5.0,-,0,0,278,316.
2012.06,Lincoln,0.94,65,51.,58.,53.6,51.,39.0,35.,60.0,-,0,-,0,-,0,28.,12.0,-,0,0,165,334.
2011.06,California,0.95,60,42.,41.,46.4,32.,48.6,39.,56.0,29.,36.6,38.,2.5,36.,9.4,33.,14.0,-,0,0,214,258.
2010.06,California,0.94,56,26.,40.,54.7,38.,37.9,26.,79.0,-,0,-,0,-,0,18.,122.5,5.,53.9,0,348,174.
