date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Brasil,0.85,40,19.,19.,14.,11.,-,-,-,-,-,0,162,392.
2016,Brasil,0.85,31,10.,18.,16.,16.,8.,10.,6.,8.,-,0,275,335.
2015,Brasil,0.85,31,14.,12.,8.,8.,-,-,15.,19.,-,0,199,405.
2014,Brasil,0.85,26,19.,16.,22.,17.,-,-,-,-,-,0,97,460.
2012,Brasil,0.85,26,20.,20.,18.,17.,-,-,-,-,-,0,109,466.
2011,Brasil,0.85,21,16.,15.,-,18.,-,-,-,-,-,0,59,464.
2005,Michigan,0.99,114,80.,56.,61.,43.,72.,83.,79.,-,-,0,247,142.
