date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2017,Michigan,0.98,109,83.,107.,69.,51.,63.,73.,39.,69.,-,-60,240,225.
2015,Michigan,0.95,108,41.,35.,43.,57.,37.,45.,32.,31.,39.,0,428,131.
2014,Lincoln,0.94,66,26.,54.,61.,61.,22.,27.,29.,18.,31.,0,488,108.
2011,Michigan,0.97,97,51.,86.,86.,67.,-,-,57.,28.,7.,0,319,189.
