date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.08,Czech Republic,0.88,33,29.,19.,75.0,29.,36.0,18.,84.0,-,0,-,0,-,0,-,0,-,0,0,195,375.
2018.08,Germany,0.97,57,53.,45.,60.0,48.,36.39,50.,40.0,-,0,-,0,42.,4.5,-,0,-,0,0,141,332.
2018.07,Italy,0.85,46,34.,39.,54.5,39.,25.0,29.,78.57,31.,4.5,-,0,33.,10.27,-,0,-,0,0,173,220.
2017.07,United Kingdom,0.85,62,3.,14.,56.5,3.,73.0,24.,80.0,11.,48.4,18.,19.1,11.,98.2,3.,291.2,4.,66.5,0,733,83.
2016.07,United Kingdom,0.98,106,41.,20.,62.4,17.,61.0,36.,100.0,37.,27.5,30.,21.3,39.,52.8,41.,11.0,-,0,0,336,157.
2015.07,United Kingdom,0.94,92,15.,30.,55.1,56.,46.0,34.,95.0,22.,29.5,11.,26.7,26.,51.7,15.,195.8,9.,77.6,0,577,75.
2013.07,United Kingdom,0.97,83,19.,52.,47.4,22.,56.4,37.,97.0,13.,50.3,13.,35.3,7.,129.6,28.,14.0,11.,39.7,0,470,141.
2012.07,United Kingdom,0.95,97,29.,58.,49.3,21.,56.2,56.,66.0,31.,28.7,19.,34.0,14.,72.4,33.,16.0,-,0,0,322,167.
2011.07,United Kingdom,0.95,77,17.,30.,69.0,31.,53.2,35.,86.0,4.,68.2,9.,34.3,21.,27.7,23.,92.6,17.,67.0,0,498,101.
2010.07,United Kingdom,0.97,72,28.,10.,67.0,32.,50.8,25.,98.0,2.,68.7,21.,25.5,35.,7.5,-,0,-,0,-2,315,156.
2009.07,United Kingdom,0.96,78,17.,58.,49.0,36.,50.7,36.,84.0,16.,64.6,35.,19.2,33.,54.3,8.,263.6,-,0,-2,583,114.
2008.07,United Kingdom,0.95,72,61.,61.,43.0,44.,39.26,57.,44.5,-,0,-,0,-,0,-,0,-,0,0,127,347.
