date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Italy,0.86,24,21.,20.,19.,19.,-,-,-,-,-,0,103,502.
2021,Italy,0.89,17,16.,-,16.,-,-,-,-,-,-,0,3,611.
