date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,59.,71.,51.6,14.,59.6,54.,70.0,47.,60.5,59.,25.4,48.,70.1,69.,8.0,-,0,0,345,257.
2022.05,Michigan,0.93,89,74.,61.,53.1,30.,55.7,56.,60.0,-,0,-,0,-,0,-,0,-,0,0,169,318.
2019.05,Michigan,0.97,108,49.,30.,66.0,51.,54.2,45.,70.0,67.,38.6,25.,43.4,48.,57.4,60.,10.0,30.,50.7,0,390,182.
2018.05,Michigan,0.97,114,55.,49.,64.0,43.,58.9,17.,80.0,89.,5.5,49.,27.5,60.,25.8,38.,32.0,45.,35.9,0,330,159.
2017.05,Michigan,0.98,109,36.,85.,61.0,46.,49.9,51.,70.0,45.,66.7,34.,39.6,50.,51.5,21.,133.0,48.,26.5,-10,488,103.
2016.05,Michigan,0.98,114,37.,23.,68.4,16.,60.7,39.,80.0,62.,40.4,62.,12.4,70.,47.2,38.,156.0,48.,52.9,0,518,123.
2015.05,Michigan,0.95,108,44.,16.,82.2,62.,46.3,57.,70.0,28.,48.7,34.,18.7,52.,61.7,30.,81.6,-,0,0,409,159.
2014.05,Michigan,0.97,107,50.,52.,68.0,21.,63.5,74.,60.0,9.,62.7,62.,8.2,35.,67.5,63.,10.0,-,0,0,340,136.
2013.05,Michigan,0.97,104,24.,58.,66.5,39.,49.1,39.,80.0,34.,44.0,42.,18.5,45.,77.5,20.,171.0,32.,27.4,0,534,66.
2012.05,Michigan,0.98,104,12.,8.,82.5,42.,49.8,44.,70.0,16.,57.3,12.,35.7,12.,81.2,12.,185.4,32.,52.6,0,614,50.
2011.05,Michigan,0.97,97,32.,15.,84.4,40.,54.9,15.,100.0,34.,48.3,40.,29.3,29.,73.3,36.,27.0,-,0,0,417,87.
2010.05,Michigan,0.96,101,25.,37.,77.7,62.,41.5,73.,60.0,29.,49.7,35.,25.4,22.,80.3,29.,134.8,18.,59.7,0,529,61.
2009.05,Michigan,0.97,90,11.,23.,76.9,21.,58.8,12.,100.0,7.,58.9,15.,32.2,40.,63.1,13.,231.9,-,0,0,622,44.
2008.05,Michigan,1.00,104,42.,58.,76.8,35.,54.3,15.,100.0,18.,57.5,27.,32.2,48.,71.6,-,0,-,0,0,392,93.
2007.05,Michigan,0.99,105,23.,70.,72.87,73.,40.81,68.,60.0,38.,49.18,39.,29.84,49.,76.02,19.,226.95,-,0,0,556,51.
2005.05,Michigan,0.99,114,31.,92.,68.81,60.,48.6,77.,60.0,46.,46.77,25.,33.93,46.,67.49,30.,230.06,-,0,0,556,62.
2003.05,Michigan,1.00,111,92.,59.,72.15,52.,45.38,90.,40.0,-,0,-,0,-,0,-,0,-,0,0,158,145.
2002.05,Michigan,0.99,121,102.,81.,66.86,49.,47.6,101.,40.0,-,0,-,0,-,0,-,0,-,0,0,154,125.
2001.05,Michigan,1.00,108,66.,39.,78.0,44.,52.0,63.,60.0,69.,14.02,-,0,48.,28.53,-,0,-,0,0,233,91.
2000.05,Michigan,0.99,94,76.,64.,56.83,58.,41.0,74.,50.0,-,0,-,0,-,0,-,0,-,0,0,148,103.
1999.05,Michigan,1.00,89,86.,63.,23.03,81.,23.17,86.,15.0,-,0,-,0,-,0,-,0,-,0,0,61,101.
1997.05,Michigan,0.98,66,53.,13.,39.69,57.,39.2,62.,35.0,-,0,-,0,-,0,-,0,-,0,0,114,87.
1996.05,Michigan,0.99,68,70.,60.,-55.2,42.,50.97,67.,35.25,-,0,-,0,-,0,-,0,-,0,0,31,85.
1995.05,Michigan,0.99,69,59.,30.,25.38,41.,34.93,64.,21.0,-,0,-,0,-,0,40.,39.13,40.,9.49,0,130,55.
1994.05,Michigan,0.96,58,31.,32.,7.66,14.,62.14,39.,74.0,19.,52.39,27.,29.11,39.,66.75,22.,50.0,12.,8.73,0,351,30.
