date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.09,Japan,0.85,64,13.,4.,66.03,6.,65.21,2.,140.0,30.,4.5,-,0,7.,101.2,16.,119.98,24.,40.4,0,537,72.
2019.08,Japan,0.96,87,18.,7.,53.69,6.,65.62,1.,150.0,14.,70.76,7.,53.25,5.,113.05,45.,10.0,-,0,-20,496,90.
2018.09,Japan,0.95,86,30.,52.,19.43,21.,52.5,4.,125.0,12.,77.53,12.,52.57,11.,105.1,58.,14.0,24.,62.16,0,508,72.
2017.09,Japan,0.92,83,10.,12.,52.42,27.,48.75,1.,135.0,39.,41.35,7.,59.16,13.,102.26,27.,159.12,9.,82.53,0,681,78.
2016.09,Japan,0.94,83,24.,15.,48.29,6.,60.0,11.,108.0,23.,45.11,-,0,2.,135.96,43.,8.0,-,0,0,405,115.
2015.09,Japan,0.95,75,23.,15.,50.39,14.,55.26,2.,145.0,11.,62.6,3.,44.46,1.,90.95,42.,10.0,-,0,0,459,36.
2014.09,Japan,0.93,75,2.,3.,67.85,2.,67.11,8.,104.0,20.,60.25,2.,44.51,3.,144.59,2.,292.7,1.,100.0,0,881,4.
2013.09,Japan,0.93,69,1.,13.,49.37,4.,60.0,4.,125.0,9.,60.1,2.,48.79,2.,144.81,1.,300.0,3.,69.05,0,857,27.
2012.09,Japan,0.94,68,23.,4.,77.73,3.,67.11,3.,135.0,29.,37.93,2.,45.27,8.,117.67,36.,10.0,-,0,0,491,74.
2011.09,Japan,0.95,65,21.,1.,94.6,6.,56.25,3.,135.0,32.,34.8,10.,34.61,7.,138.33,45.,8.0,-,0,0,502,56.
2010.09,Japan,0.93,63,9.,29.,40.9,7.,60.0,8.,118.0,21.,36.68,9.,7.74,7.,131.58,2.,287.6,28.,47.56,-25,705,46.
2009.09,Japan,0.92,58,17.,48.,21.3,18.,47.37,19.,94.0,25.,36.0,25.,12.53,19.,78.07,19.,184.28,-,0,0,474,100.
2008.09,Japan,0.91,62,15.,16.,60.7,8.,56.25,5.,132.0,9.,65.62,12.,31.37,7.,101.42,-,0,-,0,0,447,65.
2007.09,Japan,0.92,58,6.,27.,61.07,8.,56.25,13.,120.73,6.,62.75,5.,33.67,2.,141.89,8.,241.62,-,0,0,718,39.
2006.09,Japan,0.90,50,14.,18.,58.83,6.,67.0,10.,129.27,23.,3.5,14.,2.5,13.,99.12,19.,173.93,-,0,0,534,92.
2005.09,Japan,0.85,39,12.,15.,63.6,13.,52.1,23.,106.0,10.,48.59,18.,6.5,19.,55.18,13.,214.81,-,0,0,547,105.
2004.09,Japan,0.86,27,20.,17.,48.4,23.,33.6,22.,45.0,12.,15.93,14.,2.5,15.,7.5,-,0,9.,11.43,0,164,205.
