date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2016.09,Japan,0.94,83,5.,5.,67.07,2.,71.25,2.,140.0,6.,63.54,19.,9.69,51.,50.75,6.,252.59,25.,47.92,0,703,22.
2015.09,Japan,0.95,75,20.,4.,67.65,6.,59.21,6.,113.0,4.,66.83,4.,43.9,1.,90.95,39.,13.0,20.,64.47,0,519,25.
2014.09,Japan,0.93,75,1.,6.,62.14,1.,75.0,2.,135.0,3.,74.48,10.,32.94,4.,143.24,1.,300.0,9.,78.69,-10,891,3.
2013.09,Japan,0.93,69,4.,11.,54.47,4.,60.0,6.,110.0,8.,60.37,3.,40.81,12.,120.22,12.,228.41,9.,54.29,0,729,19.
2012.09,Japan,0.94,68,4.,30.,38.48,4.,63.16,5.,127.0,6.,53.47,4.,43.41,16.,94.27,3.,284.45,15.,60.98,0,765,25.
2011.09,Japan,0.95,65,6.,13.,62.0,10.,52.5,11.,96.0,10.,59.93,9.,36.86,8.,135.96,12.,219.65,21.,48.07,0,711,37.
2010.09,Japan,0.93,63,28.,8.,65.0,16.,48.75,9.,110.0,8.,48.66,11.,2.5,20.,89.73,-,0,-,0,0,365,128.
2009.09,Japan,0.92,58,10.,18.,53.9,18.,47.37,36.,71.0,12.,55.51,13.,29.22,20.,77.53,7.,241.05,-,0,0,576,98.
2008.09,Japan,0.91,62,16.,9.,65.09,16.,48.75,33.,104.22,-,0,-,0,18.,63.6,12.,165.35,-,0,0,447,102.
2007.09,Japan,0.92,58,29.,14.,72.17,25.,37.5,5.,133.0,14.,42.22,16.,24.8,-,0,-,0,-,0,0,310,88.
2006.09,Japan,0.90,50,2.,10.,64.62,16.,50.5,7.,131.71,9.,56.98,2.,41.23,6.,132.44,4.,327.04,-,0,0,805,28.
2005.09,Japan,0.85,39,9.,16.,63.3,16.,45.2,11.,124.0,12.,40.64,14.,25.59,11.,96.91,9.,265.71,-,0,0,661,50.
2004.09,Japan,0.86,27,12.,22.,31.8,16.,48.7,17.,70.0,7.,50.9,13.,4.08,9.,83.41,10.,107.09,5.,13.4,0,409,87.
