date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2020,India,0.85,41,18.,23.,11.,12.,-,-,-,-,-,-10,174,444.
2019,India,0.85,54,19.,24.,35.,13.,-,-,-,-,-,0,178,431.
