date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,India,0.85,15,1.,4.,6.,3.,1.,-,1.,1.,1.,0,876,57.
2021,Czech Republic,0.90,19,15.,6.,13.,10.,-,-,-,-,-,0,213,171.
2020,India,0.85,41,3.,19.,24.,5.,1.,-,6.,1.,2.,-10,745,45.
2019,India,0.85,54,1.,22.,16.,8.,6.,7.,2.,1.,1.,0,772,73.
2018,India,0.85,54,10.,8.,9.,9.,-,-,7.,-,-,0,277,320.
