date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Canada,0.90,22,21.,17.,61.1,16.,57.4,16.,80.0,-,0,-,0,-,0,20.,2.0,-,0,0,200,283.
2017.06,Lincoln,0.92,70,34.,16.,76.0,28.,55.9,7.,110.0,48.,32.4,23.,31.1,48.,50.2,28.,77.7,-,0,0,433,174.
2017.05,Michigan,0.98,109,46.,35.,67.1,18.,61.9,39.,85.0,78.,39.1,47.,28.8,62.,42.5,32.,99.0,-,0,0,424,190.
2016.06,Canada,0.90,25,23.,12.,56.5,23.,43.7,22.,65.0,13.,56.22,17.,10.94,20.,78.33,21.,3.0,-,0,0,314,254.
2016.05,Michigan,0.98,114,79.,75.,61.7,37.,53.6,39.,80.0,42.,49.7,83.,2.5,74.,42.8,-,0,-,0,0,290,253.
2015.05,Michigan,0.95,108,95.,78.,66.9,85.,37.4,87.,60.0,-,0,-,0,-,0,-,0,-,0,0,164,242.
2014.06,Lincoln,0.94,66,34.,50.,60.8,12.,68.6,8.,110.0,25.,44.4,17.,35.7,14.,125.2,47.,6.0,-,0,0,451,180.
2014.05,Michigan,0.97,107,47.,88.,56.8,70.,46.6,38.,80.0,36.,49.0,67.,2.5,64.,22.5,29.,84.3,39.,29.7,0,371,194.
2013.06,Lincoln,0.93,60,32.,39.,62.1,14.,65.0,26.,90.0,11.,53.9,14.,35.6,26.,100.1,46.,7.0,-,0,0,414,204.
2013.05,Michigan,0.97,104,62.,50.,67.8,37.,49.8,60.,70.0,66.,10.6,64.,2.5,-,0,36.,95.1,45.,0.6,-10,286,235.
2012.06,Lincoln,0.94,65,23.,21.,68.3,7.,70.1,26.,80.0,17.,53.1,19.,32.0,21.,74.3,33.,9.0,-,0,0,387,220.
2012.05,Michigan,0.98,104,76.,40.,72.3,33.,54.3,44.,70.0,-,0,-,0,52.,14.7,54.,10.0,-,0,0,221,260.
2011.06,California,0.95,60,38.,15.,67.5,46.,36.1,28.,74.0,30.,34.1,31.,12.6,26.,42.2,39.,10.0,-,0,0,276,216.
2011.05,Michigan,0.97,97,80.,85.,54.4,74.,35.9,37.,80.0,-,0,68.,2.5,57.,7.5,56.,14.0,-,0,0,194,194.
2010.07,United Kingdom,0.97,72,26.,40.,54.0,10.,65.9,8.,129.0,19.,50.9,29.,19.9,17.,65.0,-,0,-,0,-22,363,111.
2010.05,Michigan,0.96,101,16.,77.,66.1,32.,54.1,4.,110.0,39.,45.1,37.,24.7,28.,65.9,11.,212.8,26.,46.4,0,625,91.
2009.05,Michigan,0.97,90,55.,68.,60.3,49.,44.5,29.,80.0,57.,24.7,44.,18.1,54.,42.4,-,0,-,0,0,270,220.
2008.05,Michigan,1.00,104,71.,94.,66.2,99.,24.4,61.,60.0,61.,35.2,60.,12.1,52.,68.2,-,0,-,0,0,266,214.
2007.05,Michigan,0.99,105,90.,94.,64.02,39.,54.77,68.,60.0,-,0,-,0,-,0,-,0,-,0,0,179,224.
2006.05,Michigan,0.99,118,85.,80.,74.0,83.,38.21,73.,50.0,57.,27.01,32.,5.9,76.,7.5,-,0,-,0,0,203,174.
2005.07,United Kingdom,0.93,57,30.,37.,58.86,11.,61.29,33.,75.0,11.,62.08,12.,35.04,36.,29.53,-,0,-,0,0,322,128.
2005.05,Michigan,0.99,114,85.,108.,49.65,31.,58.21,43.,80.0,-,0,74.,10.79,65.,29.9,-,0,-,0,0,229,139.
2004.05,Michigan,1.00,129,76.,30.,77.28,2.,72.4,12.,110.0,94.,3.5,78.,5.79,82.,8.68,-,0,-,0,0,278,110.
2003.05,Michigan,1.00,111,64.,15.,82.68,38.,52.27,15.,100.0,-,0,-,0,59.,41.1,-,0,-,0,0,276,86.
2002.05,Michigan,0.99,121,39.,35.,75.2,31.,53.8,18.,100.0,35.,47.39,36.,18.84,34.,64.67,-,0,-,0,0,360,47.
2001.05,Michigan,1.00,108,26.,31.,79.03,10.,66.6,34.,80.0,35.,42.6,38.,13.93,61.,12.0,24.,162.35,-,0,0,456,38.
2000.05,Michigan,0.99,94,32.,26.,70.06,8.,68.0,20.,115.0,33.,49.16,-,0,37.,32.48,-,0,-,0,0,335,54.
1999.05,Michigan,1.00,89,60.,50.,32.26,55.,42.16,28.,100.0,-,0,-,0,61.,19.87,-,0,-,0,0,194,79.
1997.05,Michigan,0.98,66,50.,38.,13.29,35.,52.47,42.,75.0,-,0,-,0,-,0,-,0,-,0,0,141,55.
1996.05,Michigan,0.99,68,41.,26.,25.98,11.,68.3,26.,93.33,20.,33.38,29.,3.53,-,0,-,0,-,0,0,225,35.
1995.05,Michigan,0.99,69,19.,31.,22.77,15.,59.5,43.,74.0,15.,54.27,-,0,12.,110.23,13.,213.47,24.,20.53,0,555,24.
1994.05,Michigan,0.96,58,39.,25.,14.84,33.,52.45,41.,73.0,-,0,33.,23.57,34.,76.25,22.,50.0,30.,3.63,0,294,38.
