date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2016.08,Germany,0.99,73,26.,37.,64.97,21.,55.96,20.,95.0,17.,54.86,22.,34.97,31.,43.55,-,0,11.,74.0,0,423,112.
2016.06,Canada,0.90,25,6.,15.,52.7,7.,63.8,2.,140.0,9.,64.79,7.,28.53,23.,71.0,7.,202.0,4.,96.1,0,719,83.
2016.05,Michigan,0.98,114,45.,78.,60.4,68.,46.7,12.,100.0,48.,46.9,57.,13.9,84.,31.8,49.,111.0,13.,79.0,0,489,160.
2015.08,Germany,0.97,71,35.,15.,74.67,1.,74.0,3.,145.0,-,0,-,0,24.,37.13,-,0,-,0,0,331,198.
2015.06,Canada,0.87,18,12.,8.,57.52,7.,63.75,4.,111.0,12.,38.62,7.,18.85,6.,124.05,15.,8.0,-,0,0,422,179.
2015.05,Michigan,0.95,108,68.,87.,65.2,10.,65.5,12.,105.0,-,0,-,0,-,0,-,0,-,0,0,236,169.
2013.08,Germany,0.97,74,14.,30.,72.5,8.,65.0,4.,132.0,44.,49.1,9.,53.7,27.,54.7,19.,146.3,13.,74.9,0,648,68.
2013.06,Lincoln,0.93,60,25.,36.,63.7,6.,69.7,7.,110.0,17.,48.7,1.,50.0,12.,131.7,-,0,-,0,0,474,126.
2013.05,Michigan,0.97,104,58.,65.,64.2,21.,55.9,10.,100.0,69.,3.5,-,0,32.,92.9,-,0,-,0,0,316,115.
2012.06,Lincoln,0.94,65,11.,4.,77.4,15.,64.8,6.,125.0,34.,32.0,18.,32.8,24.,67.5,9.,223.8,8.,77.8,0,701,51.
2012.05,Michigan,0.98,104,31.,23.,76.9,67.,39.3,11.,100.0,70.,15.6,38.,24.2,39.,36.9,31.,116.0,19.,69.2,0,478,121.
2011.05,Michigan,0.97,97,34.,16.,84.1,12.,68.3,15.,100.0,64.,11.8,8.,47.0,26.,77.0,37.,26.0,-,0,0,414,139.
2010.05,Michigan,0.96,101,60.,31.,78.5,37.,51.0,15.,100.0,60.,20.1,55.,15.1,56.,7.5,-,0,-,0,0,272,166.
2009.05,Michigan,0.97,90,14.,29.,73.1,79.,29.7,29.,80.0,63.,3.8,52.,12.0,25.,79.8,4.,296.8,-,0,0,575,99.
2008.05,Michigan,1.00,104,87.,23.,82.7,54.,46.1,61.,60.0,-,0,-,0,-,0,-,0,-,0,0,189,202.
2007.05,Michigan,0.99,105,50.,38.,79.46,74.,40.28,38.,80.0,67.,19.18,61.,18.62,50.,75.11,36.,62.74,-,0,0,375,137.
2006.05,Michigan,0.99,118,71.,98.,68.26,97.,32.17,40.,70.0,39.,36.62,40.,2.5,62.,36.87,-,0,-,0,0,246,115.
2005.05,Michigan,0.99,114,55.,76.,72.87,74.,44.62,14.,100.0,47.,46.59,45.,26.64,36.,78.47,-,0,-,0,0,369,56.
2004.05,Michigan,1.00,129,15.,72.,69.3,97.,36.4,48.,80.0,72.,38.79,17.,39.62,11.,111.87,13.,283.9,-,0,0,660,23.
2003.05,Michigan,1.00,111,36.,23.,80.51,49.,46.58,15.,100.0,64.,19.98,30.,15.71,5.,130.25,-,0,-,0,0,393,39.
2002.05,Michigan,0.99,121,13.,90.,62.77,68.,41.2,46.,80.0,49.,40.57,25.,24.62,20.,90.91,15.,245.73,-,0,0,586,28.
2001.05,Michigan,1.00,108,19.,18.,82.75,68.,44.5,63.,60.0,41.,40.69,21.,26.9,29.,78.41,18.,203.1,-,0,0,536,39.
2000.05,Michigan,0.99,94,91.,83.,45.25,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,45,79.
1999.05,Michigan,1.00,89,39.,65.,21.72,27.,54.88,20.,110.0,43.,30.65,30.,25.83,16.,100.75,-,0,-,0,0,344,29.
1998.05,Michigan,1.00,81,21.,70.,-1.57,47.,48.13,23.,126.0,33.,40.27,19.,36.02,42.,66.48,13.,242.91,-,0,0,558,14.
1995.05,Michigan,0.99,69,23.,39.,18.17,34.,41.36,21.,106.0,17.,53.68,12.,32.68,34.,63.46,20.,170.09,34.,13.84,0,499,20.
