date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.05,Michigan,0.93,89,77.,69.,48.2,43.,50.1,75.,50.0,-,0,-,0,-,0,-,0,-,0,0,148,351.
2019.05,Michigan,0.97,108,71.,102.,50.8,58.,52.2,99.,45.0,31.,72.1,79.,8.7,68.,42.1,45.,27.0,-,0,0,298,248.
2018.06,Canada,0.91,23,14.,14.,54.18,3.,68.0,8.,115.0,5.,81.5,14.,18.24,16.,74.0,12.,15.0,-,0,-50,376,251.
2018.05,Michigan,0.97,114,68.,106.,53.1,52.,55.0,48.,60.0,60.,49.2,84.,11.1,16.,63.8,83.,2.0,-,0,0,294,263.
2017.05,Michigan,0.98,109,61.,74.,61.9,43.,51.1,51.,70.0,51.,61.8,46.,30.7,68.,39.5,44.,39.0,-,0,0,354,265.
2016.05,Michigan,0.98,114,100.,93.,57.8,12.,62.2,74.,60.0,-,0,-,0,-,0,-,0,-,0,0,180,382.
2015.05,Michigan,0.95,108,98.,97.,60.6,94.,30.3,87.,60.0,-,0,-,0,-,0,-,0,-,0,0,151,393.
2014.05,Michigan,0.97,107,101.,103.,39.1,92.,36.7,72.,70.0,-,0,-,0,-,0,-,0,-,0,-20,126,389.
2013.05,Michigan,0.97,104,74.,39.,69.7,53.,44.7,63.,60.0,-,0,-,0,40.,82.4,-,0,-,0,-20,237,299.
2012.05,Michigan,0.98,104,85.,29.,74.9,48.,46.7,44.,70.0,-,0,-,0,-,0,-,0,-,0,0,192,284.
2011.05,Michigan,0.97,97,82.,57.,67.3,54.,44.0,63.,70.0,-,0,-,0,-,0,-,0,-,0,0,181,228.
2010.06,California,0.94,56,16.,44.,47.6,34.,41.1,7.,115.0,26.,37.4,17.,21.7,32.,7.5,11.,180.3,14.,21.7,0,472,167.
2010.05,Michigan,0.96,101,75.,86.,61.9,85.,33.4,15.,100.0,-,0,-,0,53.,16.1,-,0,-,0,0,211,235.
2009.06,California,0.93,45,26.,36.,42.0,27.,45.2,14.,90.0,11.,65.6,28.,19.6,27.,39.0,-,0,-,0,0,301,181.
2009.05,Michigan,0.97,90,52.,69.,60.1,74.,32.8,65.,40.0,29.,50.4,11.,33.1,42.,62.1,-,0,-,0,0,278,163.
2008.05,Michigan,1.00,104,46.,54.,77.5,12.,63.1,15.,100.0,25.,53.3,20.,36.5,63.,46.8,-,0,-,0,0,377,130.
2007.05,Michigan,0.99,105,41.,61.,75.27,16.,65.5,38.,80.0,31.,52.43,20.,37.51,19.,113.69,-,0,-,0,0,424,118.
2006.05,Michigan,0.99,118,74.,90.,71.31,10.,65.1,9.,100.0,-,0,-,0,-,0,-,0,-,0,0,236,125.
2005.05,Michigan,0.99,114,43.,66.,75.25,83.,40.89,11.,110.0,26.,52.41,69.,16.38,60.,40.96,42.,96.71,-,0,0,433,76.
2004.05,Michigan,1.00,129,42.,68.,70.25,60.,48.9,12.,110.0,32.,53.98,18.,39.4,27.,86.47,-,0,-,0,0,409,61.
2003.05,Michigan,1.00,111,42.,97.,54.66,36.,52.45,43.,80.0,8.,60.7,9.,31.18,30.,84.27,-,0,-,0,0,363,56.
2002.05,Michigan,0.99,121,32.,117.,32.4,30.,54.2,8.,120.0,11.,57.68,5.,37.42,3.,117.68,-,0,-,0,0,419,41.
2001.05,Michigan,1.00,108,30.,46.,76.24,71.,43.1,15.,100.0,11.,53.08,12.,35.64,10.,117.09,-,0,-,0,0,425,34.
2000.05,Michigan,0.99,94,22.,27.,69.64,25.,59.84,41.,80.0,28.,51.67,-,0,3.,127.12,-,0,-,0,0,388,33.
1999.05,Michigan,1.00,89,29.,41.,41.21,16.,59.41,20.,110.0,18.,57.52,28.,29.04,11.,110.3,-,0,-,0,0,407,35.
1998.05,Michigan,1.00,81,33.,26.,56.56,3.,69.91,47.,95.0,-,0,45.,21.33,60.,10.02,26.,178.98,-,0,0,432,33.
1997.05,Michigan,0.98,66,31.,22.,26.44,42.,49.27,15.,110.0,-,0,16.,24.76,18.,73.45,-,0,-,0,0,284,23.
1996.05,Michigan,0.99,68,6.,13.,37.62,21.,61.04,15.,118.79,30.,21.05,26.,4.77,3.,137.51,7.,277.62,-,0,0,658,10.
1995.05,Michigan,0.99,69,6.,32.,21.92,25.,51.75,13.,126.0,5.,64.62,7.,40.91,3.,138.58,6.,288.75,37.,12.31,0,745,17.
1994.05,Michigan,0.96,58,57.,58.,-325.4,35.,51.67,6.,125.0,5.,65.43,20.,32.54,23.,98.79,22.,50.0,8.,10.8,0,109,53.
