date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2001,Michigan,1.00,108,81.,60.,31.,63.,-,-,-,-,-,0,191,95.
2000,Michigan,0.99,94,79.,63.,70.,74.,-,-,-,-,-,0,142,98.
1997,Michigan,0.98,66,65.,61.,64.,59.,-,-,-,-,-,0,20,98.
