date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2021.07,United Kingdom,0.85,32,18.,10.,87.3,7.,88.0,10.,105.0,-,0,-,0,-,0,-,0,-,0,0,280,333.
2019.07,United Kingdom,0.85,64,27.,1.,100.0,13.,58.3,22.,90.0,-,0,-,0,-,0,37.,5.0,-,0,0,253,355.
2018.07,United Kingdom,0.88,70,36.,8.,86.0,15.,55.2,49.,65.0,34.,5.0,15.,17.0,37.,4.5,41.,5.0,-,0,0,238,321.
2017.07,United Kingdom,0.85,62,36.,15.,56.3,8.,68.3,45.,70.0,-,0,-,0,-,0,34.,7.0,-,0,0,202,302.
2016.08,Germany,0.99,73,55.,45.,57.33,26.,53.89,60.,50.0,58.,17.21,-,0,34.,38.62,-,0,-,0,0,217,234.
2016.07,United Kingdom,0.98,106,15.,18.,63.6,9.,66.8,23.,110.0,34.,28.9,40.,12.2,38.,54.7,17.,144.6,18.,52.3,0,533,183.
2015.08,Germany,0.97,71,46.,43.,56.93,27.,55.69,44.,75.0,-,0,44.,12.42,40.,4.5,27.,25.0,-,0,0,230,267.
2015.07,United Kingdom,0.94,92,39.,4.,85.4,3.,73.0,24.,105.0,-,0,-,0,-,0,-,0,-,0,0,263,236.
2014.08,Hungary,0.90,38,26.,3.,78.15,2.,74.0,18.,113.0,21.,27.78,27.,12.97,24.,82.42,27.,17.0,-,0,0,405,204.
2014.07,United Kingdom,0.98,90,36.,22.,61.1,2.,71.7,19.,111.0,-,0,-,0,-,0,24.,22.0,-,0,0,266,227.
2013.08,Germany,0.97,74,41.,29.,73.6,29.,54.5,33.,95.0,25.,61.3,34.,33.6,35.,36.8,-,0,-,0,0,355,189.
2013.07,United Kingdom,0.97,83,25.,6.,76.2,16.,61.5,25.,115.0,27.,44.1,43.,5.1,29.,74.0,22.,20.0,17.,6.2,0,402,192.
2012.08,Germany,0.98,76,49.,16.,73.13,16.,63.36,54.,60.0,48.,40.18,53.,18.25,43.,29.31,-,0,-,0,0,284,210.
2012.07,United Kingdom,0.95,97,18.,17.,71.2,1.,75.0,34.,87.0,32.,26.7,43.,13.4,29.,7.5,16.,143.8,8.,54.7,-2,477,189.
2011.07,Austria,0.94,27,20.,5.,71.5,17.,44.3,19.,70.0,-,0,-,0,-,0,-,0,-,0,0,186,280.
2011.07,United Kingdom,0.95,77,35.,25.,72.0,9.,62.5,20.,106.5,34.,12.8,25.,2.5,26.,7.5,36.,12.0,-,0,0,276,238.
2010.07,United Kingdom,0.97,72,39.,28.,60.0,34.,50.1,40.,58.0,-,0,-,0,35.,7.5,24.,56.8,20.,40.5,-50,223,241.
2009.07,United Kingdom,0.96,78,41.,40.,60.0,14.,61.0,49.,69.0,-,0,-,0,45.,7.5,30.,162.2,-,0,0,360,221.
2008.07,United Kingdom,0.95,72,50.,40.,57.0,43.,39.94,41.,67.0,-,0,-,0,-,0,-,0,-,0,0,164,306.
2007.07,United Kingdom,0.97,69,57.,54.,49.77,57.,26.69,56.,25.0,-,0,-,0,-,0,-,0,-,0,0,101,281.
2006.07,United Kingdom,0.93,58,37.,24.,69.0,8.,69.5,47.,42.0,39.,15.61,38.,2.5,37.,7.5,-,0,8.,30.66,0,237,198.
