date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2021,Spain,0.85,17,12.,12.,9.,7.,11.,10.,-,-,-,0,227,361.
2021,Austria,0.93,27,18.,17.,20.,20.,15.,10.,19.,-,-,0,214,365.
2019,Spain,0.94,28,18.,15.,22.,15.,18.,14.,18.,-,-,0,239,382.
2019,Italy,0.87,40,28.,36.,16.,25.,-,-,-,14.,-,0,194,440.
2018,Spain,0.96,37,33.,28.,25.,32.,-,-,-,-,-,0,101,518.
