date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.05,Michigan,0.95,114,84.,55.,59.0,10.,64.6,59.,60.0,-,0,-,0,-,0,-,0,-,0,0,184,351.
2022.05,Michigan,0.93,89,68.,30.,72.0,64.,41.1,27.,80.0,-,0,-,0,-,0,-,0,-,0,0,193,337.
2019.05,Michigan,0.97,108,65.,34.,65.1,35.,59.1,19.,90.0,-,0,-,0,-,0,37.,84.0,49.,33.2,0,331,236.
2018.05,Michigan,0.97,114,82.,93.,57.3,88.,38.9,84.,50.0,75.,37.6,70.,20.0,80.,6.5,62.,7.0,48.,27.8,0,245,166.
2016.06,Canada,0.90,25,17.,7.,69.2,14.,56.5,6.,118.0,4.,71.01,9.,26.85,3.,143.31,20.,8.0,-,0,0,493,54.
2016.05,Michigan,0.98,114,8.,17.,70.1,54.,49.2,12.,100.0,15.,60.9,8.,36.6,13.,106.2,9.,231.0,38.,60.9,0,715,14.
2015.06,Canada,0.87,18,4.,5.,61.11,6.,67.5,6.,108.0,7.,57.86,5.,30.25,8.,113.78,4.,259.4,5.,69.41,0,767,47.
2015.05,Michigan,0.95,108,7.,71.,69.4,18.,62.1,31.,85.0,23.,52.8,20.,24.5,18.,95.5,6.,226.1,4.,89.2,0,705,69.
2014.06,Lincoln,0.94,66,30.,16.,74.4,44.,50.5,41.,70.0,15.,49.6,13.,38.8,18.,118.5,35.,11.0,23.,63.2,0,476,150.
2014.05,Michigan,0.97,107,27.,26.,74.9,66.,48.8,74.,60.0,47.,44.5,42.,19.2,32.,74.6,21.,134.9,34.,40.8,0,498,181.
2013.05,Michigan,0.97,104,83.,21.,73.1,87.,32.6,63.,60.0,-,0,-,0,74.,32.0,75.,7.0,-,0,0,205,281.
2012.06,Lincoln,0.94,65,39.,1.,78.4,17.,62.5,38.,50.0,40.,16.3,30.,25.0,41.,7.5,-,0,-,0,0,240,210.
2012.05,Michigan,0.98,104,24.,3.,89.9,55.,43.3,44.,70.0,29.,51.9,70.,8.0,35.,40.0,24.,146.8,18.,71.0,0,521,138.
2011.05,Michigan,0.97,97,97.,-,0,-,0,-,0,-,0,-,0,57.,7.5,45.,20.0,-,0,-10,18,198.
2010.05,Michigan,0.96,101,8.,25.,79.5,35.,52.4,4.,110.0,13.,58.1,26.,29.1,14.,105.2,13.,205.4,8.,68.7,0,708,28.
2009.05,Michigan,0.97,90,9.,8.,85.7,48.,45.0,50.,60.0,35.,47.6,39.,20.2,9.,109.1,6.,288.4,-,0,0,656,72.
2009.04,Virginia,0.92,21,10.,1.,91.6,16.,55.3,13.,50.0,16.,14.2,13.,20.8,15.,7.5,8.,149.4,-,0,0,389,148.
2008.05,Michigan,1.00,104,76.,30.,81.3,51.,46.6,37.,80.0,-,0,-,0,73.,26.0,-,0,-,0,0,234,156.
2007.05,Michigan,0.99,105,40.,2.,90.8,21.,61.58,14.,100.0,56.,38.66,49.,26.47,21.,110.69,-,0,-,0,0,428,82.
2006.05,Michigan,0.99,118,31.,3.,89.9,87.,36.86,16.,90.0,43.,35.07,15.,24.53,66.,32.45,32.,199.82,-,0,0,509,53.
2005.05,Michigan,0.99,114,39.,1.,94.6,68.,46.18,43.,80.0,86.,14.09,83.,2.5,66.,29.24,34.,193.74,-,0,0,460,55.
2002.05,Michigan,0.99,121,82.,27.,77.07,88.,34.9,76.,60.0,-,0,54.,12.4,61.,14.65,-,0,-,0,0,199,90.
2000.05,Michigan,0.99,94,33.,20.,71.21,67.,36.24,22.,110.0,52.,28.38,-,0,19.,82.05,-,0,-,0,0,328,65.
1999.05,Michigan,1.00,89,80.,84.,-29.34,75.,30.89,46.,75.0,50.,23.62,65.,2.66,67.,1.82,-,0,-,0,0,105,95.
1996.05,Michigan,0.99,68,38.,57.,-43.24,12.,68.12,54.,65.55,-,0,30.,2.72,-,0,22.,133.29,-,0,0,226,65.
1995.05,Michigan,0.99,69,64.,-,0,-,0,62.,29.0,-,0,-,0,-,0,42.,25.0,12.,36.06,0,90,75.
