date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2014,United Kingdom,0.98,90,81.,-,39.,67.,-,-,-,-,-,0,102,459.
2008,United Kingdom,0.95,72,34.,28.,5.,32.,32.,35.,31.,-,-,0,253,235.
2007,United Kingdom,0.97,69,47.,49.,48.,29.,-,-,37.,-,-,0,183,243.
