date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Michigan,0.90,43,5.,6.,9.,11.,16.,16.,6.,5.,2.,0,734,66.
2019,Lincoln,0.92,76,47.,18.,8.,29.,45.,33.,49.,50.,-,0,248,322.
2018,Lincoln,0.93,66,47.,16.,11.,55.,43.,27.,-,-,-,0,245,335.
2017,Lincoln,0.92,70,49.,7.,42.,33.,-,-,40.,37.,-,0,274,335.
2016,Lincoln,0.92,69,59.,34.,46.,44.,-,-,-,50.,-,-40,124,441.
2014,Lincoln,0.94,66,65.,32.,56.,61.,-,-,-,-,-,-10,140,425.
