date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2011.09,Italy,0.92,49,16.,9.,83.0,15.,63.0,23.,110.0,11.,64.2,11.,37.2,15.,79.0,22.,17.0,-,0,0,453,108.
2011.08,Germany,0.96,74,22.,47.,59.99,15.,64.03,28.,75.0,26.,52.11,26.,46.01,43.,4.5,23.,76.74,1.,100.0,0,478,101.
2010.09,Italy,0.94,41,27.,27.,66.63,24.,48.98,15.,113.5,17.,58.79,21.,30.0,21.,50.58,-,0,-,0,0,368,107.
2010.08,Germany,0.97,75,21.,40.,67.05,19.,61.84,9.,100.0,23.,55.12,50.,14.91,44.,45.82,21.,102.12,30.,26.69,0,474,67.
2009.09,Italy,0.92,36,11.,21.,69.72,1.,75.0,12.,111.0,13.,54.47,7.,38.67,20.,64.0,12.,218.34,-,0,0,631,72.
2009.08,Germany,0.98,77,45.,28.,74.65,31.,58.92,16.,100.0,47.,37.41,35.,37.99,52.,24.38,-,0,37.,8.37,0,342,108.
2008.09,Italy,0.92,31,7.,12.,66.0,22.,42.8,17.,108.0,8.,60.7,14.,29.6,12.,56.1,7.,193.8,-,0,0,557,62.
2008.08,Germany,0.94,77,18.,19.,86.95,51.,48.47,30.,80.0,25.,51.49,23.,37.83,28.,80.45,17.,244.13,20.,13.48,0,643,66.
2007.09,Italy,0.90,20,9.,16.,47.2,19.,41.25,9.,108.0,17.,33.58,12.,30.8,13.,65.59,9.,195.84,-,0,0,522,128.
2007.08,Germany,0.95,53,39.,7.,88.56,29.,51.25,21.,60.0,38.,3.5,35.,14.81,41.,7.5,-,0,-,0,0,226,186.
2006.08,Germany,0.94,38,15.,23.,57.24,29.,46.8,20.,80.0,18.,50.62,11.,38.29,21.,82.42,16.,200.55,12.,8.4,0,564,119.
2006.07,United Kingdom,0.93,58,47.,31.,65.0,51.,32.7,29.,77.0,-,0,-,0,37.,7.5,-,0,-,0,0,182,233.
2005.07,United Kingdom,0.93,57,45.,39.,55.0,48.,32.26,23.,97.0,-,0,-,0,-,0,-,0,-,0,0,184,201.
