date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,2.,42.,64.5,19.,63.7,15.,100.0,1.,100.0,4.,62.9,1.,125.0,1.,275.0,18.,63.1,0,854,8.
2019.06,Canada,0.90,22,2.,14.,64.6,13.,59.1,9.,100.0,1.,100.0,5.,62.2,2.,116.6,1.,275.0,6.,75.3,0,853,21.
2019.05,Michigan,0.97,108,4.,53.,63.4,35.,59.1,8.,110.0,1.,100.0,31.,36.9,9.,91.3,3.,237.8,18.,63.5,0,762,44.
2018.08,Spain,0.96,37,20.,22.,47.5,19.,57.0,15.,95.0,22.,30.2,15.,34.1,20.,29.3,-,0,-,0,0,293,91.
2018.06,Canada,0.91,23,2.,15.,52.41,12.,55.15,10.,100.0,1.,100.0,2.,74.76,3.,117.34,2.,253.44,4.,37.22,0,790,25.
2018.05,Michigan,0.97,114,9.,46.,64.7,106.,31.4,17.,80.0,47.,58.9,5.,51.6,10.,73.7,4.,190.9,37.,50.5,0,602,73.
2017.08,Spain,0.94,31,14.,17.,66.0,13.,53.0,17.,77.5,2.,71.5,12.,32.7,13.,44.7,-,0,-,0,0,345,89.
2017.05,Michigan,0.98,109,5.,31.,68.1,12.,64.9,11.,115.0,4.,97.8,24.,44.3,7.,99.1,6.,205.0,36.,63.3,0,758,34.
2016.08,Germany,0.99,73,20.,53.,45.7,66.,33.35,24.,90.0,13.,56.88,33.,24.64,22.,57.53,19.,162.45,25.,37.14,0,508,80.
2016.05,Michigan,0.98,114,46.,34.,66.6,20.,59.5,12.,100.0,82.,8.3,72.,8.3,65.,49.4,17.,196.0,-,0,0,488,73.
2015.06,Lincoln,0.94,64,16.,17.,70.3,22.,60.1,8.,110.0,3.,72.2,7.,38.2,19.,102.9,25.,10.0,20.,66.0,0,530,54.
2015.05,Michigan,0.95,108,5.,33.,77.0,77.,41.6,7.,115.0,4.,72.4,12.,29.6,8.,109.9,9.,213.0,8.,84.7,0,743,39.
2014.08,Germany,0.98,74,36.,53.,54.04,29.,52.93,27.,95.0,5.,59.93,29.,33.17,7.,68.08,-,0,-,0,5,358,53.
2014.06,Lincoln,0.94,66,9.,61.,54.6,31.,61.1,8.,110.0,4.,59.6,1.,50.0,3.,142.5,13.,177.0,21.,67.4,0,722,24.
2014.05,Michigan,0.97,107,8.,83.,57.8,54.,54.7,9.,114.0,25.,56.2,32.,22.6,10.,111.7,7.,245.9,19.,62.7,0,726,24.
2013.08,Germany,0.97,74,9.,25.,75.5,55.,40.1,25.,105.0,18.,63.7,6.,54.6,10.,78.7,7.,255.4,21.,66.7,0,740,27.
2013.05,Michigan,0.97,104,33.,26.,72.4,16.,60.9,7.,105.0,5.,59.4,26.,25.9,7.,129.1,83.,1.0,-,0,0,454,38.
2012.08,Germany,0.98,76,10.,55.,52.79,39.,49.59,10.,100.0,2.,72.92,49.,29.05,12.,78.63,4.,306.64,10.,81.24,0,771,9.
2012.05,Michigan,0.98,104,5.,6.,83.3,11.,64.5,11.,100.0,1.,75.0,7.,38.4,10.,86.5,3.,254.2,31.,52.9,0,755,10.
2011.08,Germany,0.96,74,8.,36.,67.05,32.,53.52,9.,110.0,10.,64.21,37.,40.64,12.,66.33,4.,247.77,19.,53.34,-20,683,10.
2011.05,Michigan,0.97,97,6.,13.,85.6,27.,63.7,7.,115.0,3.,71.9,13.,44.2,15.,101.2,4.,261.4,13.,45.6,0,788,2.
2010.08,Germany,0.97,75,2.,48.,63.92,40.,54.44,5.,125.0,1.,75.0,6.,56.96,3.,96.78,2.,287.6,20.,55.18,0,815,4.
2010.05,Michigan,0.96,101,2.,5.,89.9,20.,59.2,15.,100.0,1.,75.0,5.,40.6,4.,143.2,2.,277.9,9.,68.5,0,854,6.
2009.08,Germany,0.98,77,5.,20.,78.81,21.,63.35,16.,100.0,2.,72.63,7.,67.68,7.,80.98,4.,263.6,9.,71.56,0,799,15.
2009.05,Michigan,0.97,90,7.,13.,82.7,20.,59.3,6.,110.0,3.,68.3,12.,33.0,35.,67.2,9.,253.6,-,0,0,674,63.
2008.05,Michigan,1.00,104,73.,4.,87.6,19.,59.8,15.,100.0,-,0,-,0,-,0,-,0,-,0,0,247,132.
2007.07,United Kingdom,0.97,69,24.,31.,68.99,23.,57.2,21.,95.0,12.,57.38,24.,32.63,21.,78.45,-,0,-,0,0,390,71.
2007.05,Michigan,0.99,105,43.,8.,86.78,11.,68.8,3.,130.0,30.,54.57,62.,18.34,58.,59.17,-,0,-,0,0,418,47.
2006.09,Japan,0.90,50,3.,12.,63.6,2.,72.5,1.,150.0,4.,69.02,5.,30.61,2.,149.78,10.,256.63,-,0,0,792,13.
2006.05,Michigan,0.99,118,3.,31.,83.67,21.,61.21,16.,90.0,2.,64.89,19.,20.26,19.,108.82,10.,330.51,-,0,0,759,14.
2005.05,Michigan,0.99,114,40.,8.,88.48,42.,56.42,14.,100.0,14.,58.76,8.,44.97,8.,110.75,-,0,-,0,0,459,39.
2004.05,Michigan,1.00,129,16.,21.,78.65,54.,51.4,4.,120.0,7.,68.77,13.,43.88,33.,74.96,23.,207.32,-,0,0,645,21.
2003.05,Michigan,1.00,111,32.,18.,82.05,47.,47.5,15.,100.0,43.,38.45,12.,28.41,15.,116.79,-,0,-,0,0,413,17.
2002.05,Michigan,0.99,121,4.,26.,77.48,5.,72.4,13.,110.0,33.,48.45,13.,29.57,16.,92.41,4.,333.12,-,0,0,763,7.
2001.05,Michigan,1.00,108,16.,22.,81.44,28.,58.7,5.,120.0,4.,63.96,30.,22.57,45.,44.89,17.,211.36,-,0,0,603,26.
2000.05,Michigan,0.99,94,47.,6.,76.86,11.,67.39,13.,125.0,-,0,-,0,49.,3.23,-,0,-,0,0,272,44.
1999.05,Michigan,1.00,89,35.,83.,-29.09,14.,61.16,10.,130.0,6.,70.42,11.,35.81,24.,89.52,-,0,-,0,0,358,28.
1998.05,Michigan,1.00,81,25.,64.,18.15,17.,61.75,32.,115.0,45.,22.37,24.,33.12,29.,92.39,25.,180.9,-,0,0,524,24.
1997.05,Michigan,0.98,66,16.,36.,15.65,14.,60.45,36.,80.0,7.,55.59,2.,45.08,5.,130.31,27.,99.95,-,0,0,487,12.
1996.05,Michigan,0.99,68,17.,14.,37.47,18.,65.72,13.,121.0,4.,60.54,1.,50.0,10.,113.22,-,0,-,0,0,448,11.
1995.05,Michigan,0.99,69,5.,5.,64.3,11.,62.14,32.,84.0,14.,55.67,6.,41.39,1.,150.0,1.,332.5,32.,17.09,0,807,4.
1994.05,Michigan,0.96,58,1.,8.,52.27,1.,75.0,8.,118.0,16.,55.82,2.,47.74,2.,148.9,1.,350.0,27.,5.24,0,853,4.
1992.05,Michigan,1.00,10,7.,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,0,451,7.
