date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2010,Germany,0.97,75,22.,50.,56.,47.,41.,23.,50.,18.,19.,0,471,71.
2009,Italy,0.92,36,10.,28.,10.,24.,18.,16.,16.,9.,-,0,634,75.
2009,Germany,0.98,77,44.,19.,55.,16.,39.,40.,48.,-,-,0,342,161.
