date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2018.06,Lincoln,0.93,66,37.,54.,59.9,15.,65.3,11.,100.0,24.,60.2,16.,57.7,-,0,38.,4.0,-,0,0,347,202.
2018.06,Canada,0.91,23,13.,12.,59.03,9.,59.56,4.,135.0,16.,49.73,15.,10.15,15.,76.26,12.,15.0,-,0,0,405,181.
2018.05,Michigan,0.97,114,54.,89.,58.0,1.,75.0,17.,80.0,63.,47.0,55.,25.8,36.,42.0,78.,4.0,-,0,0,332,160.
2017.06,Lincoln,0.92,70,33.,39.,70.6,1.,75.0,7.,110.0,41.,47.6,8.,50.9,29.,74.4,41.,8.0,-,0,0,436,117.
2017.05,Michigan,0.98,109,47.,43.,66.4,9.,66.6,18.,100.0,50.,62.5,27.,40.3,15.,80.7,86.,7.0,-,0,0,423,79.
2016.06,Canada,0.90,25,3.,19.,44.0,1.,75.0,9.,114.0,12.,57.59,12.,22.34,6.,140.86,2.,260.0,10.,85.4,0,799,45.
2016.05,Michigan,0.98,114,92.,76.,60.9,5.,65.8,12.,100.0,-,0,-,0,-,0,-,0,-,0,0,227,94.
2015.08,Germany,0.97,71,6.,7.,82.1,8.,67.32,8.,115.0,26.,45.31,6.,58.03,15.,52.87,8.,193.56,21.,31.43,0,646,13.
2015.06,Lincoln,0.94,64,2.,40.,61.2,5.,70.9,3.,138.0,6.,70.4,10.,36.6,5.,132.0,3.,284.0,16.,71.4,0,865,9.
2015.06,Canada,0.87,18,2.,15.,38.0,9.,60.0,2.,135.0,2.,73.5,3.,38.54,3.,128.66,1.,300.0,10.,38.06,0,812,17.
2015.05,Michigan,0.95,108,10.,76.,67.1,54.,48.7,12.,105.0,36.,42.8,7.,33.8,22.,93.6,8.,218.0,15.,80.1,0,689,23.
2014.05,Michigan,0.97,107,16.,102.,42.6,47.,57.0,38.,80.0,4.,66.4,9.,38.2,27.,82.7,10.,198.5,29.,55.5,0,621,42.
2013.05,Michigan,0.97,104,16.,18.,73.7,23.,54.3,39.,80.0,11.,55.8,19.,28.9,18.,111.7,21.,169.8,26.,38.8,0,613,89.
2012.05,Michigan,0.98,104,55.,44.,71.6,61.,41.2,28.,80.0,46.,42.4,18.,31.7,41.,34.6,52.,11.0,-,0,0,312,174.
2011.05,Michigan,0.97,97,78.,28.,77.7,50.,46.5,37.,80.0,-,0,-,0,-,0,-,0,-,0,0,204,138.
2010.06,California,0.94,56,5.,13.,73.8,10.,62.2,7.,115.0,9.,60.3,8.,38.7,12.,82.9,7.,244.7,17.,10.4,0,688,51.
2010.05,Michigan,0.96,101,20.,18.,82.4,31.,54.5,41.,80.0,21.,53.8,13.,35.7,34.,55.2,24.,152.9,27.,44.5,0,559,109.
2009.05,Michigan,0.97,90,53.,59.,64.9,56.,39.2,50.,60.0,37.,45.0,62.,4.6,46.,58.2,-,0,-,0,0,272,198.
2008.05,Michigan,1.00,104,70.,84.,70.1,49.,47.5,37.,80.0,-,0,-,0,49.,69.8,-,0,-,0,0,267,162.
2007.06,California,0.95,59,32.,15.,76.0,34.,49.86,12.,100.0,17.,58.33,10.,39.96,41.,29.13,-,0,-,0,0,353,124.
2007.05,Michigan,0.99,105,62.,63.,74.8,33.,57.54,38.,80.0,-,0,-,0,31.,97.83,-,0,-,0,0,310,110.
2006.06,California,0.97,49,28.,21.,78.79,11.,62.54,27.,50.0,20.,57.57,30.,21.13,22.,71.8,-,0,-,0,0,342,60.
2006.05,Michigan,0.99,118,17.,42.,81.65,26.,58.79,16.,90.0,73.,11.24,24.,13.72,24.,101.08,13.,327.62,-,0,0,684,28.
2005.05,Michigan,0.99,114,22.,55.,77.67,37.,56.82,43.,80.0,59.,40.69,34.,29.46,33.,81.43,22.,248.29,-,0,0,614,50.
2004.05,Michigan,1.00,129,86.,74.,69.2,13.,64.9,21.,100.0,-,0,-,0,83.,7.5,-,0,-,0,0,242,86.
2003.05,Michigan,1.00,111,44.,46.,75.78,44.,49.25,71.,60.0,45.,36.83,46.,9.37,11.,121.98,-,0,-,0,0,353,44.
2002.05,Michigan,0.99,121,8.,31.,75.63,53.,46.9,18.,100.0,45.,42.47,4.,39.11,6.,108.76,9.,279.58,-,0,0,692,20.
2001.05,Michigan,1.00,108,37.,20.,81.6,37.,55.4,15.,100.0,22.,48.84,24.,25.46,37.,61.56,-,0,-,0,0,373,46.
2000.05,Michigan,0.99,94,52.,38.,66.38,6.,69.04,29.,90.0,62.,15.58,-,0,43.,18.18,-,0,-,0,0,259,59.
1999.05,Michigan,1.00,89,53.,19.,64.93,77.,28.88,59.,70.0,-,0,24.,31.33,39.,56.45,-,0,-,0,0,252,47.
1998.05,Michigan,1.00,81,43.,11.,67.3,56.,44.61,64.,75.0,40.,32.39,10.,40.32,20.,114.21,-,0,-,0,0,374,40.
1997.05,Michigan,0.98,66,15.,33.,19.07,53.,42.91,45.,70.0,15.,44.14,16.,24.76,6.,122.08,17.,169.05,-,0,0,492,31.
1996.05,Michigan,0.99,68,57.,50.,-10.67,60.,34.64,61.,50.7,-,0,-,0,37.,34.95,-,0,-,0,0,110,71.
1994.05,Michigan,0.96,58,44.,39.,-0.89,45.,43.77,56.,12.0,39.,25.77,38.,17.81,44.,44.96,21.,91.79,37.,0.82,0,236,42.
