date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,India,0.85,54,17.,8.,13.,26.,-,-,-,-,-,-10,184,428.
2015,Italy,0.87,43,38.,26.,40.,37.,-,-,-,-,-,-10,146,446.
2014,Italy,0.90,44,38.,39.,43.,31.,-,-,-,-,-,0,115,457.
2014,Michigan,0.97,107,104.,96.,-,-,-,-,-,-,-,0,51,465.
2012,Hungary,0.91,39,36.,36.,17.,35.,-,-,-,-,-,0,154,400.
