date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,33.,14.,71.6,43.,51.0,35.,70.0,26.,43.4,32.,3.6,39.,58.1,24.,33.0,14.,70.5,0,401,168.
2018.06,Lincoln,0.93,66,21.,12.,70.8,22.,61.9,25.,90.0,32.,49.9,23.,53.2,32.,59.5,31.,8.0,7.,78.2,0,471,140.
2017.06,Lincoln,0.92,70,42.,26.,73.6,19.,60.4,16.,100.0,37.,54.6,28.,26.4,41.,57.3,-,0,-,0,0,372,195.
2016.06,Lincoln,0.92,69,18.,24.,70.5,11.,62.4,44.,50.0,37.,27.5,39.,5.6,36.,67.3,16.,125.0,3.,93.4,0,502,211.
2015.06,Lincoln,0.94,64,60.,55.,49.6,58.,41.5,38.,71.0,-,0,-,0,-,0,43.,2.0,-,0,-40,124,306.
2015.05,Michigan,0.95,108,80.,73.,68.1,45.,51.5,31.,85.0,-,0,-,0,-,0,-,0,-,0,0,204,199.
2014.06,Lincoln,0.94,66,24.,36.,66.6,15.,66.9,28.,90.0,27.,43.3,10.,42.5,25.,109.0,30.,13.0,7.,82.3,0,514,112.
2014.05,Michigan,0.97,107,45.,78.,59.3,67.,48.1,38.,80.0,73.,17.3,32.,22.6,71.,7.5,28.,85.9,25.,58.8,0,379,105.
2013.06,Lincoln,0.93,60,15.,38.,63.5,37.,51.8,5.,120.0,16.,50.0,19.,31.3,17.,119.1,21.,149.8,11.,70.3,0,656,57.
2012.06,Lincoln,0.94,65,27.,29.,65.8,15.,64.8,8.,110.0,19.,51.3,29.,25.1,37.,23.1,43.,5.0,-,0,0,345,52.
2011.06,California,0.95,60,2.,19.,65.8,13.,62.9,4.,125.0,10.,59.3,1.,50.0,6.,114.7,5.,276.4,12.,67.4,0,822,4.
2010.08,Germany,0.97,75,8.,20.,76.96,21.,60.51,18.,90.0,25.,51.2,2.,68.54,11.,78.05,8.,219.38,3.,80.69,0,725,8.
2010.06,California,0.94,56,2.,25.,66.1,13.,61.4,3.,136.0,14.,56.7,4.,43.4,8.,94.3,2.,298.3,4.,58.8,0,815,5.
2009.06,California,0.93,45,5.,13.,65.0,10.,67.6,8.,110.0,21.,58.0,6.,39.5,9.,123.5,3.,335.4,-,0,0,799,8.
2009.04,Virginia,0.92,21,2.,7.,80.2,11.,65.4,3.,100.0,7.,55.0,1.,50.0,4.,126.6,2.,331.2,-,0,0,808,14.
2008.06,California,0.93,59,3.,3.,84.0,22.,55.6,6.,110.0,16.,49.6,2.,47.5,7.,119.9,3.,321.7,-,0,0,788,22.
2008.05,Michigan,1.00,104,21.,6.,86.7,67.,41.5,37.,80.0,26.,53.2,6.,45.0,28.,101.1,27.,165.0,-,0,0,572,41.
2007.06,California,0.95,59,14.,12.,79.0,20.,59.52,1.,150.0,13.,62.52,3.,45.61,2.,149.32,-,0,-,0,0,546,50.
2007.05,Michigan,0.99,105,28.,21.,84.15,38.,55.05,14.,100.0,26.,55.94,4.,45.0,2.,146.25,-,0,-,0,0,486,37.
2006.06,California,0.97,49,8.,9.,87.45,8.,66.25,7.,105.0,24.,53.29,10.,36.95,14.,96.26,8.,306.83,-,0,0,752,11.
2006.05,Michigan,0.99,118,12.,24.,84.77,40.,55.26,9.,100.0,51.,32.48,17.,22.16,12.,116.69,20.,287.29,-,0,0,699,22.
2005.05,Michigan,0.99,114,25.,74.,73.52,50.,53.49,14.,100.0,77.,22.93,44.,26.95,41.,74.58,21.,248.82,-,0,0,600,47.
2004.05,Michigan,1.00,129,61.,78.,67.23,50.,52.4,21.,100.0,86.,27.77,57.,19.4,40.,66.99,-,0,-,0,0,334,80.
2003.05,Michigan,1.00,111,52.,11.,83.69,39.,50.77,15.,100.0,53.,30.76,56.,2.5,50.,59.5,-,0,-,0,0,327,66.
2002.05,Michigan,0.99,121,25.,44.,73.74,61.,44.8,46.,80.0,15.,56.07,42.,16.14,50.,29.3,20.,193.03,-,0,0,493,43.
2001.05,Michigan,1.00,108,52.,91.,62.4,7.,68.5,34.,80.0,-,0,42.,12.5,34.,68.73,-,0,-,0,0,292,63.
2000.05,Michigan,0.99,94,54.,25.,70.34,37.,52.15,41.,80.0,56.,24.44,-,0,-,0,-,0,-,0,0,227,68.
1999.05,Michigan,1.00,89,50.,24.,60.43,45.,45.29,20.,110.0,42.,34.51,59.,9.14,68.,1.21,-,0,-,0,0,261,49.
1997.05,Michigan,0.98,66,20.,37.,15.42,4.,68.17,5.,134.0,27.,20.85,30.,14.63,19.,71.32,24.,136.26,-,0,0,461,32.
1996.05,Michigan,0.99,68,35.,30.,24.5,20.,65.62,41.,75.14,-,0,25.,6.41,24.,75.65,-,0,-,0,0,247,57.
1995.05,Michigan,0.99,69,55.,54.,-22.18,43.,32.75,26.,98.0,-,0,14.,31.39,43.,12.62,-,0,-,0,0,153,63.
