date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2016.07,United Kingdom,0.98,106,102.,98.,9.8,103.,12.7,92.,35.0,-,0,-,0,56.,7.5,26.,22.0,-,0,-10,77,484.
2015.07,United Kingdom,0.94,92,80.,68.,28.4,71.,39.0,77.,35.0,-,0,-,0,-,0,-,0,-,0,0,102,454.
2014.07,United Kingdom,0.98,90,82.,84.,9.8,56.,42.3,81.,30.0,-,0,-,0,43.,7.5,38.,10.0,-,0,0,100,460.
2009.07,United Kingdom,0.96,78,64.,47.,56.8,23.,55.5,65.,41.0,-,0,-,0,-,0,-,0,-,0,0,153,302.
2008.08,Germany,0.94,77,57.,74.,38.95,72.,33.55,44.,65.0,45.,33.65,42.,19.55,51.,24.94,-,0,-,0,0,216,267.
2008.07,United Kingdom,0.95,72,49.,55.,49.0,49.,36.82,55.,46.0,37.,3.5,25.,23.68,31.,7.5,-,0,-,0,0,166,254.
2007.08,Germany,0.95,53,34.,8.,88.31,20.,57.85,37.,40.0,34.,28.15,29.,25.87,31.,62.12,-,0,-,0,0,302,220.
2007.07,United Kingdom,0.97,69,53.,47.,58.05,54.,31.78,46.,52.0,-,0,-,0,-,0,-,0,-,0,0,142,251.
2006.08,Germany,0.94,38,29.,29.,52.06,28.,47.2,29.,60.0,23.,43.17,24.,20.3,28.,7.5,-,0,-,0,0,230,219.
2006.07,United Kingdom,0.93,58,44.,53.,44.0,36.,50.5,48.,38.0,32.,33.88,27.,21.3,37.,7.5,-,0,-,0,0,195,219.
2005.09,Italy,0.85,10,11.,9.,64.0,10.,34.5,10.,69.0,7.,41.6,3.,34.1,8.,18.5,-,0,-,0,0,262,201.
2005.07,United Kingdom,0.93,57,44.,53.,36.15,54.,16.94,50.,10.0,37.,22.4,40.,6.52,33.,42.67,-,0,1.,50.0,0,185,209.
2004.07,United Kingdom,0.90,53,45.,51.,25.0,37.,41.75,25.,87.0,36.,13.58,34.,2.5,-,0,-,0,-,0,0,170,206.
2003.07,United Kingdom,0.86,34,33.,27.,49.0,27.,37.91,29.,60.0,-,0,-,0,-,0,-,0,-,0,0,147,180.
2002.07,United Kingdom,0.87,35,37.,-,0,30.,39.6,27.,60.0,-,0,-,0,-,0,-,0,-,0,0,100,172.
