date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2018.07,East,0.92,28,21.,7.,88.4,5.,71.0,12.,110.0,24.,27.19,25.,3.5,21.,35.34,-,0,-,0,0,335,144.
2018.01,India,0.85,54,1.,6.,74.0,4.,71.0,2.,143.0,3.,63.29,5.,3.5,3.,76.56,1.,325.0,4.,77.8,0,834,110.
2017.08,Germany,0.97,64,47.,3.,97.0,58.,34.52,44.,70.0,39.,37.69,40.,22.1,48.,4.5,-,0,-,0,0,266,272.
2017.07,Italy,0.91,43,23.,19.,71.74,20.,51.28,29.,78.62,19.,35.11,13.,35.94,27.,20.65,23.,6.0,-,0,0,299,255.
2016.08,Germany,0.99,73,40.,1.,83.93,24.,54.93,20.,95.0,52.,26.79,27.,29.24,51.,13.78,-,0,-,0,0,304,264.
2014.08,Germany,0.98,74,56.,62.,42.36,27.,53.42,27.,95.0,-,0,47.,20.92,-,0,-,0,-,0,0,212,303.
2013.08,Germany,0.97,74,54.,45.,64.7,9.,64.3,41.,85.0,61.,6.4,37.,31.0,52.,4.5,-,0,-,0,0,256,278.
2012.08,Germany,0.98,76,44.,47.,57.31,16.,63.36,63.,50.0,35.,45.03,45.,32.12,57.,4.5,39.,56.22,41.,19.3,0,328,265.
2011.08,Germany,0.96,74,63.,63.,35.24,12.,66.18,66.,40.0,56.,3.5,57.,3.5,43.,4.5,-,0,-,0,0,153,350.
2010.08,Germany,0.97,75,63.,3.,83.03,41.,54.25,47.,60.0,-,0,-,0,-,0,-,0,-,0,-10,187,327.
2009.08,Germany,0.98,77,69.,65.,48.19,52.,49.87,60.,40.0,60.,5.33,-,0,58.,4.5,-,0,-,0,0,148,350.
2008.08,Germany,0.94,77,66.,50.,71.12,29.,55.81,63.,50.0,-,0,-,0,-,0,-,0,-,0,0,177,325.
2007.08,Germany,0.95,53,50.,31.,70.96,49.,24.83,52.,20.0,-,0,-,0,-,0,-,0,-,0,0,116,315.
