date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2019.06,Lincoln,0.92,76,5.,25.,68.7,49.,47.9,7.,125.0,32.,34.3,1.,75.0,22.,100.6,12.,197.4,1.,100.0,0,749,71.
2019.06,Canada,0.90,22,16.,15.,64.0,18.,56.8,2.,135.0,13.,57.8,17.,10.1,14.,76.0,16.,9.0,-,0,0,409,166.
2019.05,Michigan,0.97,108,62.,44.,64.3,46.,55.7,19.,90.0,63.,41.9,40.,33.8,50.,56.3,82.,4.0,-,0,0,346,143.
2018.06,Lincoln,0.93,66,6.,30.,66.9,18.,63.0,11.,100.0,36.,41.7,18.,57.4,11.,91.1,6.,167.8,8.,77.2,0,665,91.
2018.06,Canada,0.91,23,12.,8.,61.0,6.,61.76,2.,145.0,14.,53.83,6.,54.51,10.,89.55,17.,2.0,-,0,-30,438,197.
2018.05,Michigan,0.97,114,45.,49.,64.0,45.,58.3,17.,80.0,37.,65.4,17.,41.7,31.,50.0,62.,7.0,-,0,0,366,209.
2017.05,Michigan,0.98,109,54.,53.,65.0,25.,57.9,18.,100.0,64.,54.5,37.,37.9,33.,66.2,69.,11.0,-,0,0,392,241.
2016.05,Michigan,0.98,114,97.,73.,62.0,36.,54.2,39.,80.0,-,0,-,0,-,0,-,0,-,0,0,196,337.
2015.05,Michigan,0.95,108,90.,65.,70.4,27.,59.9,104.,50.0,-,0,-,0,-,0,-,0,-,0,0,180,338.
2014.05,Michigan,0.97,107,65.,25.,75.9,78.,42.8,38.,80.0,65.,32.6,56.,13.1,71.,7.5,37.,20.0,-,0,0,272,257.
2013.06,Lincoln,0.93,60,56.,27.,66.9,21.,62.3,38.,80.0,-,0,-,0,-,0,-,0,-,0,-50,159,219.
2012.05,Michigan,0.98,104,18.,57.,69.0,68.,38.4,28.,80.0,21.,54.2,41.,23.0,17.,69.8,22.,163.1,23.,61.3,0,559,94.
2011.06,California,0.95,60,14.,12.,69.7,24.,51.6,18.,92.0,12.,58.8,26.,19.5,19.,57.8,14.,186.2,59.,-2.4,0,533,140.
2011.05,Michigan,0.97,97,53.,18.,81.7,44.,51.2,37.,80.0,60.,19.4,-,0,33.,71.0,37.,26.0,-,0,-20,309,215.
2010.06,California,0.94,56,30.,33.,57.5,27.,45.6,16.,97.0,15.,55.5,15.,26.7,32.,7.5,-,0,-,0,0,290,221.
2010.05,Michigan,0.96,101,71.,32.,78.2,60.,42.1,15.,100.0,-,0,-,0,-,0,-,0,-,0,0,220,220.
2009.05,Michigan,0.97,90,40.,19.,78.0,4.,68.8,3.,115.0,27.,50.8,45.,17.5,63.,17.8,-,0,-,0,0,348,170.
2009.04,Virginia,0.92,21,13.,20.,44.0,18.,52.3,9.,75.0,3.,59.5,10.,30.1,13.,72.2,-,0,-,0,0,333,170.
2008.05,Michigan,1.00,104,60.,33.,80.5,90.,33.7,37.,80.0,19.,56.9,56.,18.2,66.,41.4,-,0,-,0,0,311,155.
2007.05,Michigan,0.99,105,87.,48.,77.45,83.,34.87,38.,80.0,-,0,-,0,-,0,-,0,-,0,0,192,106.
2006.05,Michigan,0.99,118,16.,47.,80.59,18.,61.68,40.,70.0,48.,33.28,40.,2.5,21.,104.51,9.,331.88,-,0,0,684,20.
2005.05,Michigan,0.99,114,17.,41.,80.79,19.,63.01,14.,100.0,27.,51.93,67.,18.0,17.,98.15,23.,245.63,-,0,0,658,37.
2004.05,Michigan,1.00,129,40.,43.,75.15,44.,54.0,48.,80.0,10.,63.12,20.,38.18,16.,102.97,-,0,-,0,0,413,72.
2003.05,Michigan,1.00,111,85.,40.,77.68,32.,54.08,71.,60.0,-,0,-,0,-,0,-,0,-,0,0,192,74.
2002.05,Michigan,0.99,121,17.,17.,79.56,27.,54.7,76.,60.0,-,0,41.,16.75,18.,91.19,13.,252.07,-,0,0,554,18.
2001.05,Michigan,1.00,108,15.,36.,78.35,93.,30.9,63.,60.0,26.,47.18,4.,39.24,36.,62.28,13.,290.12,-,0,0,608,20.
2000.05,Michigan,0.99,94,19.,50.,62.68,61.,39.33,-,0,20.,59.37,-,0,41.,23.56,10.,239.05,-,0,0,424,34.
1999.05,Michigan,1.00,89,40.,25.,59.14,74.,31.26,63.,65.0,26.,51.94,47.,17.51,13.,109.51,-,0,-,0,0,334,40.
1998.05,Michigan,1.00,81,32.,14.,65.04,12.,63.8,19.,127.0,24.,48.26,30.,29.97,25.,98.05,-,0,-,0,0,432,32.
1997.05,Michigan,0.98,66,22.,8.,54.53,12.,60.51,15.,110.0,-,0,37.,5.59,31.,45.03,22.,153.01,-,0,0,429,21.
1995.05,Michigan,0.99,69,22.,28.,31.02,59.,14.17,34.,82.0,22.,46.25,10.,34.44,6.,130.38,19.,171.11,22.,22.47,0,532,14.
1994.05,Michigan,0.96,58,9.,53.,-55.48,7.,67.25,11.,113.0,11.,59.05,5.,42.7,3.,148.14,7.,259.88,5.,11.85,0,646,8.
