date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Japan,0.96,87,66.,38.,25.,60.,-,-,64.,56.,-,0,166,416.
2018,Japan,0.95,86,60.,20.,10.,43.,61.,58.,61.,60.,-,0,201,361.
2017,Japan,0.92,83,62.,30.,11.,35.,-,-,72.,-,-,0,170,330.
2016,Japan,0.94,83,27.,17.,30.,60.,38.,28.,45.,27.,3.,-20,382,248.
2015,Japan,0.95,75,49.,26.,69.,46.,-,30.,1.,52.,-,0,217,327.
2014,Japan,0.93,75,52.,34.,26.,62.,39.,43.,54.,-,-,0,198,348.
