date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,Japan,0.95,86,52.,56.,60.,18.,28.,47.,29.,63.,-,-30,275,262.
2017,Japan,0.92,83,39.,47.,31.,29.,26.,48.,34.,45.,14.,0,393,187.
2016,Japan,0.94,83,35.,47.,30.,25.,9.,28.,18.,50.,-,0,306,143.
2015,Japan,0.95,75,10.,42.,53.,23.,20.,13.,1.,7.,7.,0,627,48.
2014,Japan,0.93,75,14.,57.,26.,35.,26.,6.,17.,14.,10.,0,599,79.
2013,Japan,0.93,69,29.,67.,66.,58.,-,-,28.,9.,24.,0,405,168.
2010,Japan,0.93,63,23.,52.,44.,39.,33.,-,29.,19.,11.,0,488,108.
2009,Japan,0.92,58,22.,40.,13.,43.,-,-,29.,18.,-,0,395,147.
